T0;T1;T2;T3;I0;I1;I2;I3;M0;M1;M2;M3;R0;R1;R2;R3;P0;P1;P2;P3;thumbDistance;indexDistance;middleDistance;ringDistance;pinkyDistance;distance1;distance2;pose
0,1776201;-0,9030774;-0,3899977;-0,02835897;0,4707746;-0,3905711;-0,722306;0,3226449;0,5006139;-0,3200024;-0,6894795;0,4142491;0,5025948;-0,2706129;-0,6969193;0,4341323;0,5519375;-0,2014652;-0,5498553;0,5936636;0,1129988;0,1355063;0,1415033;0,1325312;0,118157;0,115805;0,1882647;go
0,1752678;-0,903614;-0,3895882;-0,03137392;0,467484;-0,3944785;-0,7199839;0,3278248;0,4988608;-0,3232435;-0,6871253;0,4177444;0,5020121;-0,2725686;-0,6954023;0,4360117;0,5520058;-0,2011661;-0,5502203;0,593363;0,1131188;0,1355417;0,1415437;0,1325634;0,1181872;0,1164164;0,1884937;go
0,1728371;-0,9041753;-0,3891498;-0,03401542;0,4640281;-0,3982681;-0,7177374;0,3330367;0,4969817;-0,3263005;-0,6848829;0,4212752;0,5012738;-0,2743694;-0,693996;0,437968;0,5519189;-0,2007374;-0,5506127;0,5932249;0,1132389;0,1355721;0,14158;0,1325931;0,118217;0,1170331;0,1887339;go
0,1703553;-0,9047527;-0,3886882;-0,03637636;0,4604375;-0,4019594;-0,7155367;0,3382798;0,4949982;-0,3292163;-0,6827184;0,4248403;0,500411;-0,276052;-0,6926713;0,4399894;0,5517082;-0,2002084;-0,5510302;0,5932124;0,1133583;0,1355996;0,141614;0,1326217;0,1182467;0,1176557;0,1889808;go
0,1678502;-0,9053136;-0,3882597;-0,0385747;0,4567838;-0,4055377;-0,7133667;0,3435056;0,4929813;-0,3319982;-0,6806081;0,4283915;0,4995044;-0,2776191;-0,6914045;0,4420216;0,5514585;-0,1995903;-0,5514618;0,5932515;0,1134771;0,1356221;0,1416442;0,1326483;0,1182749;0,1182822;0,189231;go
0,1700741;-0,9043016;-0,3884493;-0,04919997;0,4639288;-0,4047772;-0,7121434;0,3373089;0,4971231;-0,3343836;-0,6781664;0,4256134;0,5027871;-0,2821018;-0,6874365;0,4416504;0,5546467;-0,2050703;-0,5466818;0,5928344;0,1135449;0,1355909;0,1416454;0,1326686;0,118252;0,1184208;0,1893205;go
0,1717859;-0,9034117;-0,3884842;-0,05845559;0,4696871;-0,4045773;-0,7107182;0,3325521;0,5005866;-0,3367245;-0,6758085;0,4234529;0,5056058;-0,2861211;-0,6838737;0,4413778;0,5574021;-0,2097827;-0,5425614;0,5923863;0,1136101;0,1355653;0,1416485;0,1326859;0,1182341;0,1185913;0,1894188;go
0,1782556;-0,9005579;-0,3888673;-0,07747918;0,4766958;-0,4057869;-0,7070178;0,3289743;0,5056586;-0,3410591;-0,6702674;0,4227647;0,5102509;-0,2924548;-0,6766632;0,4429918;0,5620658;-0,2173076;-0,5339357;0,5931041;0,1137251;0,1355704;0,1416811;0,1327263;0,1181831;0,1187689;0,1893856;go
0,184144;-0,8975768;-0,3890569;-0,09529814;0,4827934;-0,4071355;-0,703439;0,3260753;0,5100383;-0,3452871;-0,6649949;0,4223974;0,514256;-0,298526;-0,6698483;0,4446641;0,5661454;-0,2243352;-0,5258816;0,5938025;0,1138325;0,1355775;0,1417126;0,1327621;0,1181339;0,118985;0,189357;go
0,1871248;-0,8940163;-0,3929756;-0,1062539;0,4878162;-0,4063961;-0,7015362;0,3236119;0,5129727;-0,3490777;-0,6598302;0,4238259;0,5181159;-0,3027364;-0,6639268;0,4462153;0,5714887;-0,2283783;-0,5198296;0,5924708;0,1139023;0,1356078;0,1417819;0,132805;0,1180935;0,1192389;0,189479;go
0,1896801;-0,890604;-0,3965812;-0,1164887;0,4922558;-0,4059761;-0,6995927;0,3216176;0,5153477;-0,3531298;-0,654671;0,4255844;0,5215154;-0,3070173;-0,6581661;0,4478614;0,5763424;-0,2323575;-0,5140363;0,5912751;0,1139731;0,1356387;0,1418453;0,1328417;0,1180533;0,1195226;0,1896182;go
0,1919182;-0,8872941;-0,3999425;-0,1261847;0,4962521;-0,4057974;-0,6976264;0,319969;0,5172838;-0,3573783;-0,6495242;0,4275706;0,5246846;-0,3111052;-0,6527084;0,4493235;0,5808055;-0,2362962;-0,5084423;0,5901829;0,1140446;0,1356695;0,1419025;0,1328766;0,1180135;0,1198281;0,1897695;go
0,1939179;-0,8840485;-0,4031134;-0,1354768;0,4999103;-0,4058018;-0,6956475;0,3185745;0,5188729;-0,3617757;-0,6443912;0,4297087;0,5276543;-0,3150716;-0,6474701;0,4506591;0,5849553;-0,2402115;-0,5030005;0,5891659;0,1141163;0,1356994;0,1419526;0,1329075;0,1179729;0,1201502;0,189929;go
0,1950607;-0,8798412;-0,4090023;-0,1433462;0,5067518;-0,4044889;-0,6937188;0,3136019;0,5244249;-0,3647539;-0,6395024;0,4277499;0,5349158;-0,3170767;-0,6425966;0,4476579;0,5935112;-0,2423078;-0,498469;0,5835755;0,1141607;0,1357356;0,1420001;0,1329332;0,1179645;0,1204074;0,1902126;go
0,1961009;-0,8757219;-0,4145186;-0,1510968;0,5130475;-0,4034033;-0,6917492;0,3090816;0,5293564;-0,3679758;-0,634618;0,4261876;0,5416057;-0,3192198;-0,6378017;0,4449394;0,6014206;-0,244507;-0,4939473;0,5783826;0,1142101;0,1357699;0,1420406;0,1329573;0,1179539;0,1206855;0,190494;go
0,1935207;-0,8729093;-0,4173813;-0,1623949;0,5151269;-0,4079405;-0,6894252;0,3048308;0,5312916;-0,3753297;-0,6308725;0,4229149;0,5456702;-0,3254034;-0,6343042;0,4404713;0,60653;-0,2505386;-0,4921181;0,5719893;0,1142894;0,1358091;0,1420775;0,1329794;0,1179321;0,1211984;0,1907384;go
0,1911515;-0,8699899;-0,4201567;-0,1733417;0,517009;-0,4123132;-0,6871005;0,3009864;0,5329535;-0,3824991;-0,6270991;0,4200021;0,5494844;-0,3313699;-0,6307806;0,4363218;0,6113809;-0,2563134;-0,4901558;0,5659189;0,1143682;0,1358439;0,1421072;0,1329989;0,1179091;0,1217123;0,1909785;go
0,18894;-0,8669704;-0,4228579;-0,1839983;0,5187296;-0,416558;-0,6847804;0,2974479;0,5343876;-0,3895237;-0,6233134;0,4173509;0,5530903;-0,3371733;-0,6272377;0,4324097;0,6160228;-0,2618839;-0,4880939;0,560087;0,1144467;0,1358752;0,1421297;0,1330159;0,1178855;0,1222279;0,1912168;go
0,1854018;-0,8649669;-0,4259548;-0,1897913;0,5198432;-0,4180011;-0,6849276;0,2931087;0,535775;-0,3921661;-0,623502;0,4127909;0,5549185;-0,340611;-0,6263345;0,4286662;0,6187822;-0,2660597;-0,4875937;0,555494;0,1144995;0,1358923;0,1421449;0,1330214;0,117845;0,1225375;0,1914514;go
0,1820408;-0,8628681;-0,4289905;-0,195671;0,5209942;-0,4194788;-0,6849189;0,288945;0,5371184;-0,3949218;-0,6234602;0,4084585;0,5567614;-0,3440839;-0,6252632;0,4250519;0,6215302;-0,2702339;-0,4869151;0,550988;0,114554;0,1359084;0,1421586;0,1330258;0,1178039;0,1228576;0,1916876;go
0,1788166;-0,8606855;-0,4319755;-0,2016001;0,5221739;-0,4209781;-0,684792;0,2849071;0,5384306;-0,3977498;-0,6232525;0,4042823;0,5586077;-0,3475825;-0,6240671;0,4215264;0,6242603;-0,2744066;-0,4861;0,546541;0,1146103;0,1359235;0,1421711;0,1330285;0,117762;0,1231855;0,1919247;go
0,177194;-0,8586106;-0,4336312;-0,2082173;0,5244551;-0,4202816;-0,6857512;0,2793847;0,5395343;-0,3989742;-0,6241087;0,4002632;0,5595201;-0,3499398;-0,6237701;0,4187962;0,6259;-0,2772157;-0,4858114;0,5434961;0,1146552;0,1359392;0,1421846;0,1330247;0,1177324;0,1232314;0,1919711;go
0,1756152;-0,8564297;-0,4353066;-0,2149317;0,5267795;-0,4196498;-0,6865718;0,2738918;0,5406712;-0,4003202;-0,6248091;0,3962731;0,5605191;-0,3523772;-0,6233484;0,4160357;0,6276381;-0,2800898;-0,4854152;0,5403634;0,1146992;0,1359542;0,1421975;0,1330194;0,1177017;0,1232825;0,1920195;go
0,1740667;-0,8541528;-0,4369928;-0,221724;0,5291437;-0,4190541;-0,6872844;0,2684042;0,5418426;-0,4017408;-0,625399;0,3922845;0,5615844;-0,3548666;-0,6228381;0,4132377;0,6294483;-0,2830116;-0,484937;0,5371552;0,1147425;0,1359687;0,1422098;0,1330138;0,1176703;0,1233375;0,1920698;go
0,1737098;-0,853097;-0,4367226;-0,2265486;0,5306824;-0,4206513;-0,6865586;0,2647003;0,54148;-0,4059292;-0,6242093;0,3903636;0,5614251;-0,3599008;-0,6208567;0,4120804;0,6297109;-0,2878384;-0,4843762;0,5347832;0,1147331;0,1359933;0,1422242;0,133003;0,1176146;0,1231782;0,1919208;go
0,1732723;-0,8518953;-0,4366193;-0,2315489;0,5323057;-0,4220995;-0,6858835;0,2608581;0,541229;-0,4099482;-0,6231045;0,3882714;0,5613597;-0,3647727;-0,6189506;0,4107509;0,6300868;-0,2925627;-0,4838249;0,5322702;0,1147275;0,1360163;0,1422367;0,1329904;0,1175586;0,1230353;0,1917828;go
0,1728166;-0,850657;-0,4366056;-0,2364168;0,5338653;-0,4233934;-0,6852751;0,2571454;0,5409307;-0,4137613;-0,622085;0,3862717;0,5612229;-0,3694406;-0,6171278;0,409507;0,6304164;-0,2970735;-0,4833167;0,5298374;0,1147247;0,136039;0,1422474;0,1329758;0,1175024;0,1229037;0,1916525;go
0,1723106;-0,8493072;-0,4366921;-0,2414263;0,5354962;-0,4246078;-0,6846842;0,2532982;0,5407162;-0,4174897;-0,6211148;0,3841161;0,5611557;-0,3740356;-0,6153448;0,4081088;0,630834;-0,3015499;-0,4828103;0,5272675;0,1147227;0,1360601;0,1422565;0,1329595;0,1174454;0,1227789;0,1915273;go
0,1763147;-0,8447267;-0,4371849;-0,2534158;0,5390699;-0,4226809;-0,6853142;0,2471621;0,5435497;-0,4166594;-0,622916;0,3780534;0,5631176;-0,3747594;-0,6160788;0,4036102;0,632471;-0,3043925;-0,4829985;0,5234865;0,1146535;0,1360646;0,1422768;0,1329419;0,1173773;0,1222703;0,1908687;go
0,1798486;-0,84028;-0,4375632;-0,2648066;0,5424563;-0,4210201;-0,685789;0,2411983;0,5460991;-0,4162528;-0,6244091;0,3723207;0,5648952;-0,3758683;-0,6165351;0,3993758;0,6340424;-0,307357;-0,4831275;0,519721;0,1145881;0,1360704;0,1422952;0,1329244;0,1173095;0,1217998;0,1902545;go
0,1933668;-0,8305683;-0,4337334;-0,2909321;0,5468166;-0,4175386;-0,6880476;0,2307462;0,5481203;-0,4160137;-0,6270039;0,3651887;0,5664221;-0,3765119;-0,6188906;0,3929117;0,6357155;-0,3086672;-0,4872176;0,5130397;0,1142947;0,136066;0,1423045;0,1329128;0,1172839;0,1201764;0,1881075;go
0,2061452;-0,8206553;-0,4292245;-0,3159044;0,5509943;-0,4142946;-0,6899767;0,2206757;0,5500097;-0,415998;-0,6293011;0,3583508;0,5679833;-0,3771847;-0,6210371;0,3865741;0,6373287;-0,3101289;-0,490953;0,5065544;0,11399;0,1360599;0,142313;0,1329055;0,1172547;0,118664;0,1859835;go
0,2245612;-0,8043131;-0,4231777;-0,3515302;0,5579045;-0,4090304;-0,6910989;0,2093304;0,5544469;-0,4149956;-0,6304783;0,3505201;0,5721359;-0,3765588;-0,622475;0,3786675;0,6409286;-0,3125608;-0,4919748;0,4994768;0,113576;0,1360353;0,1423181;0,1328931;0,117184;0,1170929;0,1832646;go
0,2419689;-0,787165;-0,4156856;-0,3860413;0,5645341;-0,4039524;-0,6919578;0,1982881;0,5586464;-0,4141658;-0,6314881;0,3429338;0,5761105;-0,3760166;-0,6237897;0,3709379;0,6442881;-0,3151252;-0,4928522;0,4926316;0,1131328;0,1360088;0,1423233;0,1328824;0,117112;0,1157211;0,1805278;go
0,2583408;-0,7692724;-0,4068782;-0,4194405;0,5709495;-0,3989931;-0,6925918;0,1874514;0,562665;-0,4134569;-0,6323694;0,3355154;0,5799456;-0,3755282;-0,6250077;0,363328;0,6474574;-0,31778;-0,4936308;0,4859459;0,1126633;0,13598;0,1423279;0,132873;0,117038;0,1145528;0,1777862;go
0,2736578;-0,7507244;-0,3968672;-0,451687;0,5771782;-0,3941174;-0,6930261;0,1767823;0,5665325;-0,4128332;-0,6331465;0,3282313;0,5836598;-0,3750721;-0,6261441;0,3558173;0,6504656;-0,3204867;-0,4943398;0,4793861;0,1121703;0,1359481;0,1423313;0,132863;0,1169621;0,113587;0,1750506;go
0,2650275;-0,7512146;-0,4004953;-0,4528144;0,5810484;-0,3977569;-0,6899784;0,1676371;0,5704099;-0,4179297;-0,632302;0,3164833;0,589357;-0,3797114;-0,6245751;0,3440691;0,6561115;-0,3286945;-0,4915084;0,4689324;0,1122551;0,1359467;0,1423344;0,1328705;0,1169351;0,1138286;0,1761156;go
0,2592678;-0,749181;-0,4022422;-0,4579404;0,5849487;-0,4007432;-0,6871256;0,1584246;0,5740675;-0,4225286;-0,6315118;0,3051376;0,5946996;-0,3839063;-0,6231134;0,3326831;0,6612647;-0,3364883;-0,4888733;0,4588108;0,1122633;0,1359411;0,1423352;0,1328757;0,1169017;0,1139536;0,1766741;go
0,2608516;-0,7483335;-0,3968138;-0,4631333;0,5870433;-0,4044937;-0,6842481;0,1535236;0,5732731;-0,4286982;-0,6300905;0,3009354;0,5935616;-0,3916841;-0,6207992;0,3299642;0,6598929;-0,3454077;-0,486626;0,4565413;0,1121572;0,1359232;0,1423401;0,1328449;0,1168258;0,1135733;0,1765094;go
0,263131;-0,7464617;-0,3910058;-0,469757;0,5893705;-0,4077024;-0,6814972;0,148267;0,5726808;-0,4344446;-0,6287839;0,2965223;0,5927176;-0,3988022;-0,6187487;0,3267918;0,6589405;-0,3534011;-0,4848568;0,4536729;0,1120278;0,1359039;0,1423445;0,1328178;0,1167658;0,1131524;0,1761581;go
0,2658273;-0,7438905;-0,3849594;-0,4772519;0,5918621;-0,4105017;-0,6788289;0,1427556;0,5722354;-0,4398605;-0,627565;0,2919442;0,592083;-0,4054296;-0,6168878;0,3232864;0,6582921;-0,3607319;-0,4834164;0,4503698;0,1118829;0,1358842;0,1423477;0,1327927;0,1167155;0,1127052;0,1756876;go
0,2687656;-0,7408289;-0,3787506;-0,4852688;0,5944681;-0,4129887;-0,6762117;0,1370628;0,5718949;-0,4450147;-0,6264132;0,2872369;0,5915965;-0,4116842;-0,6151657;0,3195327;0,6578606;-0,3675834;-0,4822012;0,4467486;0,1117286;0,1358642;0,142351;0,1327693;0,1166734;0,1122411;0,1751403;go
0,2730954;-0,7402061;-0,381047;-0,4819931;0,5955957;-0,4130741;-0,6740156;0,1426142;0,5734788;-0,4445202;-0,6239821;0,2901216;0,5932875;-0,4116865;-0,6117552;0,322924;0,6594202;-0,3680691;-0,4773412;0,4492616;0,1116676;0,1358604;0,1423447;0,1327613;0,1166511;0,1123385;0,175302;go
0,2775691;-0,7389726;-0,3824427;-0,4802216;0,5969583;-0,4131785;-0,6718014;0,1469928;0,5749809;-0,4443849;-0,6217027;0,2922413;0,59491;-0,41204;-0,60856;0,3255149;0,6609461;-0,3688903;-0,4729089;0,4510298;0,1115893;0,1358537;0,1423388;0,1327525;0,1166297;0,112363;0,1753346;go
0,2793006;-0,7447423;-0,3841755;-0,468785;0,5935496;-0,4106518;-0,6752778;0,1518679;0,5706312;-0,4419098;-0,6245215;0,2984445;0,5899372;-0,4098629;-0,6113173;0,332081;0,6566344;-0,3657297;-0,4753152;0,457328;0,1114721;0,1358362;0,142337;0,1327486;0,1166228;0,1116818;0,1752304;go
0,281218;-0,7496575;-0,3854201;-0,4586737;0,5906607;-0,4082286;-0,6783773;0,1558004;0,5666798;-0,4397704;-0,627045;0,303794;0,5854011;-0,4080361;-0,6137617;0,3377998;0,6527317;-0,3630176;-0,4774729;0,4627954;0,1113477;0,135819;0,1423361;0,1327447;0,1166166;0,1109871;0,1750668;go
0,2832765;-0,7539667;-0,3863299;-0,4494863;0,5881759;-0,4058949;-0,6811883;0,1590016;0,56305;-0,4378909;-0,6293403;0,3084754;0,5812143;-0,406482;-0,6159629;0,3428589;0,6491516;-0,3606654;-0,4794289;0,4676227;0,1112133;0,1358006;0,1423353;0,1327414;0,1166109;0,1102752;0,1748611;go
0,2891256;-0,7665678;-0,3828325;-0,4268723;0,6010889;-0,3849822;-0,6864653;0,1387316;0,5663102;-0,4260032;-0,6366265;0,3041728;0,5794036;-0,3958782;-0,6258786;0,3403644;0,6411752;-0,3551329;-0,4886589;0,4732734;0,1108981;0,1355162;0,1423646;0,1328119;0,1166295;0,1061312;0,1738564;go
0,2947783;-0,7778732;-0,3794075;-0,4050546;0,6136801;-0,3633254;-0,6911069;0,1173151;0,5699403;-0,4139111;-0,6439019;0,2987244;0,578087;-0,3851452;-0,6357393;0,3366223;0,6339329;-0,3493283;-0,4979235;0,4776726;0,1105661;0,1350749;0,1423404;0,1328484;0,1166588;0,1021386;0,172771;go
0,3001651;-0,7880799;-0,3760945;-0,3839065;0,6255423;-0,3413774;-0,6950186;0,09543395;0,57372;-0,4017387;-0,6510974;0,2924445;0,57706;-0,3744174;-0,6454736;0,3319299;0,6272163;-0,3433921;-0,5071884;0,481084;0,1102216;0,1344864;0,1422626;0,1328475;0,1166899;0,09838578;0,171637;go
0,3120806;-0,8005;-0,3775901;-0,3452992;0,6307993;-0,308863;-0,7071633;0,08133952;0,590035;-0,3512061;-0,675008;0,2699582;0,5937125;-0,305461;-0,6838568;0,2941753;0,6261688;-0,2936459;-0,5440592;0,4750626;0,1097162;0,1335715;0,141726;0,1323939;0,1170205;0,09409387;0,168108;go
0,3230249;-0,8107473;-0,3786503;-0,3081687;0,6344355;-0,2775246;-0,7184492;0,06559502;0,6023638;-0,3016766;-0,6973212;0,2447293;0,6033056;-0,2381629;-0,71818;0,2520288;0,622198;-0,2455288;-0,5800617;0,4648804;0,1092103;0,1324809;0,1407465;0,1311658;0,1171073;0,0901363;0,1644484;go
0,3331096;-0,819148;-0,379402;-0,2721928;0,6364731;-0,2474195;-0,7289125;0,04871002;0,6105607;-0,2541699;-0,7176434;0,2181773;0,6060273;-0,1747706;-0,747583;0,2081008;0,6152768;-0,1998715;-0,614444;0,4516021;0,1087019;0,1312339;0,1393951;0,1293062;0,1169548;0,08654783;0,1607504;go
0,3363235;-0,826942;-0,3864941;-0,2316812;0,6207092;-0,2274989;-0,7482952;0,0549407;0,5983116;-0,2159212;-0,7424673;0,2101044;0,5856107;-0,135044;-0,7756259;0,1929448;0,5933918;-0,1611472;-0,6466513;0,4513979;0,1084185;0,1304986;0,1383052;0,1280485;0,1167504;0,08509833;0,1582835;go
0,3394628;-0,8328475;-0,3927117;-0,1921136;0,6054;-0,2071728;-0,7663499;0,05725375;0,5848629;-0,1791678;-0,765826;0,1983548;0,5639532;-0,09663083;-0,8017267;0,1727826;0,5702195;-0,1244447;-0,6774792;0,447644;0,1081116;0,1296533;0,1370284;0,1265316;0,1164555;0,08352664;0,1557106;go
0,3424249;-0,8370188;-0,3982543;-0,1534222;0,5901102;-0,1869842;-0,7833298;0,0565837;0,5700824;-0,1440862;-0,787747;0,1835747;0,5408452;-0,06020033;-0,8256857;0,1486809;0,5457357;-0,08986172;-0,7069036;0,4408911;0,1077882;0,1287161;0,1355765;0,1247743;0,1160706;0,08191824;0,1530678;go
0,3372307;-0,8427875;-0,4004599;-0,1249677;0,5728713;-0,1835149;-0,7965367;0,06058326;0,5481263;-0,1456853;-0,7995855;0,1974762;0,517041;-0,07487028;-0,8344826;0,17522;0,5237169;-0,09126724;-0,7118132;0,4590352;0,1076988;0,1283768;0,1357203;0,1256083;0,1161978;0,08159158;0,1539233;go
0,3327003;-0,8474096;-0,4023717;-0,09645995;0,5566581;-0,1782513;-0,8090473;0,06164947;0,5281817;-0,1421499;-0,8117189;0,2047691;0,4944106;-0,08031011;-0,8441973;0,1908912;0,5022643;-0,08810823;-0,7188239;0,4725041;0,1075761;0,1279139;0,1355614;0,1258896;0,1162357;0,0810687;0,1542999;go
0,3327165;-0,8463747;-0,4017233;-0,107556;0,5619894;-0,1819322;-0,8045077;0,06193596;0,5334851;-0,1494205;-0,8060364;0,2082609;0,5014071;-0,08819716;-0,8379618;0,1965514;0,5098872;-0,09544602;-0,7123778;0,4726767;0,1076444;0,1281734;0,1359558;0,1263386;0,1163097;0,0815262;0,1548235;go
0,3293392;-0,8511167;-0,3999182;-0,08486289;0,5540947;-0,1807803;-0,8104122;0,05940995;0,5232905;-0,1492149;-0,8123781;0,2096282;0,4899853;-0,09064525;-0,8435763;0,2001924;0,4976351;-0,09070303;-0,7218114;0,4723569;0,1074554;0,1278005;0,1357785;0,1262905;0,1162237;0,0811377;0,154413;go
0,3259315;-0,8550634;-0,3982778;-0,06332535;0,5462906;-0,1797214;-0,816079;0,05728874;0,5134726;-0,1483737;-0,8185863;0,2103519;0,4789093;-0,09190511;-0,8492223;0,2025368;0,4856303;-0,08581138;-0,7309377;0,471731;0,107282;0,1274422;0,1355747;0,1261902;0,1161338;0,08082506;0,1540061;go
0,3249571;-0,8572906;-0,3971383;-0,04167935;0,5426202;-0,1835276;-0,8170082;0,06617087;0,5098033;-0,1502355;-0,8191602;0,2156541;0,4751431;-0,0936816;-0,8500704;0,2069868;0,4804599;-0,08797125;-0,7302998;0,477579;0,1070395;0,1275838;0,1356038;0,1261789;0,1161263;0,08157977;0,1544306;go
0,3234375;-0,8591182;-0,3961195;-0,019842;0,5387247;-0,1867296;-0,8181561;0,07435447;0,5059313;-0,1513952;-0,8201278;0,2202353;0,4710385;-0,09478817;-0,8513217;0,2106884;0,4749591;-0,08951419;-0,7301106;0,4830525;0,1067983;0,1276895;0,135599;0,126137;0,1161139;0,08235941;0,1548283;go
0,3214419;-0,8605414;-0,3951449;0,002134651;0,53461;-0,1895431;-0,8194637;0,08212996;0,5018585;-0,1521142;-0,8213691;0,2243938;0,4666528;-0,09547504;-0,8528486;0,213937;0,4691973;-0,09062816;-0,7302167;0,4882871;0,1065553;0,1277721;0,135572;0,1260746;0,1160962;0,08316928;0,155202;go
0,3190293;-0,8615546;-0,3941537;0,02423084;0,5302895;-0,1920998;-0,8208836;0,08967143;0,4975973;-0,1525499;-0,8228028;0,228301;0,4620298;-0,09589551;-0,8545668;0,2169062;0,4632199;-0,09143789;-0,7305155;0,4933696;0,1063083;0,1278413;0,1355336;0,1260013;0,1160767;0,08400979;0,1555527;go
0,3197663;-0,8602661;-0,3956673;0,03375918;0,5251318;-0,1951386;-0,8221467;0,1011579;0,4935517;-0,1535404;-0,8226627;0,2367667;0,4589239;-0,09469876;-0,8551546;0,2216567;0,4611999;-0,08463253;-0,7331728;0,4925345;0,1062198;0,1281551;0,1357297;0,1260787;0,1160703;0,08457731;0,1554939;go
0,32026;-0,8589783;-0,3969626;0,04484063;0,5199152;-0,1978708;-0,8233948;0,112056;0,4894018;-0,1541537;-0,8227623;0,2445095;0,4555269;-0,09338158;-0,855992;0,2259493;0,4586123;-0,07840449;-0,7357188;0,4921845;0,1061025;0,128426;0,1358877;0,1261289;0,1160612;0,08512175;0,1554509;go
0,3195472;-0,8525431;-0,4085445;0,06443354;0,5082915;-0,191866;-0,8297907;0,1275727;0,4801382;-0,1444476;-0,8271862;0,2537037;0,4462274;-0,0829169;-0,860066;0,2330081;0,4534563;-0,06482479;-0,7368989;0,4971474;0,105984;0,1287843;0,1361133;0,1263008;0,1161185;0,08606933;0,1559498;go
0,3186989;-0,8460875;-0,4189074;0,08416462;0,4970804;-0,1864008;-0,8352879;0,1430394;0,4711797;-0,1353553;-0,8311162;0,2625162;0,437169;-0,0731627;-0,863755;0,2397042;0,448167;-0,05226614;-0,737808;0,5020499;0,1058531;0,1291166;0,1363152;0,1264509;0,1161697;0,08698643;0,1564238;go
0,3177397;-0,8395368;-0,4282749;0,1039242;0,4861975;-0,1813262;-0,84001;0,1584804;0,4624336;-0,126784;-0,8346152;0,2711062;0,4282838;-0,06400837;-0,8671021;0,246191;0,44278;-0,04050623;-0,7384727;0,5069156;0,1057135;0,1294259;0,1365023;0,1265872;0,1162169;0,0878715;0,1568768;go
0,3166839;-0,8331012;-0,4364794;0,123044;0,4760332;-0,1769539;-0,8437622;0,1736236;0,4542831;-0,1191338;-0,8375037;0,2793238;0,4200137;-0,05582018;-0,8699418;0,2523367;0,4376796;-0,02998884;-0,7387882;0,5115952;0,1055669;0,1297154;0,1366786;0,1267153;0,1162616;0,08872473;0,157311;go
0,3133338;-0,8304856;-0,440305;0,1350824;0,4643563;-0,1782247;-0,8463696;0,1904415;0,444432;-0,1173797;-0,8389476;0,2913235;0,4113334;-0,05057636;-0,8725841;0,2585425;0,4315442;-0,01782053;-0,742328;0,5122514;0,1056704;0,1301106;0,1369835;0,1268571;0,1163185;0,08936419;0,1576635;go
0,3102009;-0,8274111;-0,4440421;0,1483012;0,4528816;-0,1788829;-0,848549;0,2070364;0,4347861;-0,1151249;-0,8402339;0,3028443;0,4026693;-0,04528514;-0,8750775;0,2646626;0,4252636;-0,006183423;-0,7454469;0,5132464;0,1057331;0,130473;0,1372595;0,1269904;0,1163732;0,09000231;0,1580096;go
0,3078535;-0,8235115;-0,4486608;0,1604956;0,4440999;-0,1745985;-0,8518494;0,2159708;0,4265184;-0,1097814;-0,8424473;0,3103431;0,394475;-0,03930942;-0,8772665;0,2706432;0,4195435;0,003343306;-0,7462537;0,5167957;0,1057725;0,1305917;0,1373974;0,1270994;0,116421;0,0904051;0,1584501;go
0,3055447;-0,819351;-0,4530979;0,1732304;0,4352712;-0,1703334;-0,8548729;0,2252069;0,4182485;-0,1044101;-0,8444704;0,3178627;0,3862533;-0,03336871;-0,8793005;0,2766329;0,4137537;0,01271154;-0,7468845;0,5203944;0,105795;0,1307124;0,1375331;0,1272076;0,1164683;0,0908175;0,1588841;go
0,3032446;-0,8149582;-0,4573598;0,186301;0,426404;-0,1660513;-0,8576367;0,2346623;0,4099537;-0,09904309;-0,8462824;0,3254765;0,3780031;-0,02744102;-0,8811831;0,2826257;0,4079083;0,02198223;-0,7473618;0,5240021;0,1058077;0,1308336;0,1376704;0,1273152;0,1165148;0,09123447;0,1593143;go
0,3011806;-0,814922;-0,4557402;0,1936319;0,4213465;-0,1683462;-0,8580281;0,2406546;0,4048392;-0,1015002;-0,8457406;0,3324547;0,3736718;-0,02921283;-0,8811439;0,2882739;0,4042806;0,02281149;-0,7465858;0,5278702;0,1057862;0,1309234;0,1378164;0,1274349;0,1165751;0,09130491;0,1595583;go
0,2990862;-0,8144452;-0,4545231;0,2015826;0,4159349;-0,1700989;-0,8585238;0,2469854;0,3994238;-0,1033145;-0,8452747;0,3395547;0,3689898;-0,03037228;-0,881184;0,2940049;0,4004493;0,02428853;-0,745838;0,531767;0,105763;0,1310146;0,1379605;0,1275529;0,1166326;0,09140153;0,1598152;go
0,2969758;-0,8136098;-0,4536017;0,2099764;0,410252;-0,1714081;-0,8590829;0,2535535;0,3937802;-0,10461;-0,8448468;0,346739;0,364038;-0,03107244;-0,8812491;0,299852;0,3964644;0,02627843;-0,7451047;0,5356721;0,1057382;0,1311077;0,1381037;0,1276726;0,1166908;0,09151419;0,16008;go
0,2955804;-0,810262;-0,4560426;0,2193928;0,4009262;-0,1691985;-0,8612483;0,2624533;0,3848845;-0,1018764;-0,8459222;0,3548248;0,3554362;-0,02754281;-0,8832965;0,3044567;0,389354;0,03529913;-0,7491561;0,5347176;0,1056695;0,131232;0,1382503;0,1277539;0,1166981;0,09137142;0,1597367;go
