T0;T1;T2;T3;I0;I1;I2;I3;M0;M1;M2;M3;R0;R1;R2;R3;P0;P1;P2;P3;thumbDistance;indexDistance;middleDistance;ringDistance;pinkyDistance;distance1;distance2;pose
0,564149;-0,5174116;-0,6116096;-0,1998866;0,1387492;-0,005826954;-0,7912081;0,5955707;0,07896823;0,2642002;-0,9221805;-0,2711926;-0,190381;0,2394998;-0,3742205;-0,8754165;-0,2806376;0,2391995;-0,4246861;-0,8268423;0,087599;0,1328356;0,1079157;0,04287292;0,04297009;0,09753774;0,05646802;up
0,5617055;-0,5160539;-0,6153777;-0,1987104;0,1372772;-0,001400264;-0,7911769;0,59598;0,07330416;0,2667812;-0,9198085;-0,2782213;-0,1945257;0,2369337;-0,372702;-0,8758513;-0,2845577;0,2368838;-0,4238394;-0,8266036;0,08761098;0,1328374;0,1074367;0,04277849;0,04295319;0,09753145;0,0565067;up
0,559834;-0,5149353;-0,61829;-0,1978514;0,1361297;0,002079016;-0,7911197;0,5963173;0,06915425;0,2685179;-0,9184837;-0,2819638;-0,1977469;0,2349207;-0,3716473;-0,8761205;-0,2876438;0,2350568;-0,42316;-0,8264049;0,08761598;0,1328381;0,1071822;0,04271677;0,04294259;0,0975327;0,05652591;up
0,5580997;-0,5145203;-0,6186142;-0,2027574;0,1409769;0,00378062;-0,794587;0,5905445;0,07321839;0,2717761;-0,9207424;-0,2702045;-0,1998686;0,2403524;-0,3725723;-0,8737698;-0,2896986;0,2412675;-0,4250229;-0,822934;0,08762901;0,1327533;0,1080259;0,04307074;0,04329513;0,09717064;0,05607876;up
0,5568112;-0,5139903;-0,6189221;-0,206666;0,1447411;0,005073527;-0,7964559;0,5870968;0,07587993;0,2747383;-0,9211048;-0,2651925;-0,2015531;0,2445251;-0,3727421;-0,8721508;-0,2913041;0,2459792;-0,425462;-0,8207425;0,08768386;0,1327678;0,1084809;0,04332474;0,04352076;0,09706281;0,055859;up
0,555846;-0,5134529;-0,6191859;-0,209786;0,1477111;0,006088527;-0,797604;0,5847842;0,07771309;0,2772756;-0,9207616;-0,2632052;-0,2028974;0,247751;-0,3725119;-0,8710265;-0,2925666;0,2495916;-0,4252669;-0,8193029;0,08771925;0,1327748;0,1087106;0,04349109;0,04365458;0,09701718;0,05573549;up
0,5512643;-0,5081383;-0,6287525;-0,2063338;0,1410882;0,01487701;-0,7868775;0,6005803;0,05937054;0,2827008;-0,9107884;-0,2949918;-0,2123717;0,2398277;-0,372225;-0,8711083;-0,3025487;0,2426885;-0,4257265;-0,8175107;0,0871496;0,1317901;0,1057067;0,04301359;0,04327072;0,09819438;0,05536219;up
0,5479882;-0,5037925;-0,6358818;-0,2038543;0,1367386;0,02237704;-0,7812918;0,6085926;0,04638847;0,2855018;-0,9049479;-0,3120995;-0,2197357;0,2336033;-0,3721889;-0,8709887;-0,3103119;0,2371928;-0,4259888;-0,816076;0,08715677;0,1317548;0,1044184;0,04289277;0,04321275;0,09906603;0,0553408;up
0,5455593;-0,5003549;-0,6412764;-0,2019279;0,1336725;0,02847447;-0,7781427;0,6130376;0,03698725;0,2870896;-0,9015558;-0,3215729;-0,2254457;0,2287448;-0,3722842;-0,8707782;-0,3163268;0,232852;-0,4261441;-0,8149347;0,08715184;0,1317376;0,1036605;0,04280911;0,04317122;0,09949833;0,05531228;up
0,5437099;-0,497674;-0,6454105;-0,2003636;0,1314099;0,0333344;-0,7761963;0,6157433;0,03004357;0,2880697;-0,8995721;-0,3269308;-0,2298814;0,2249555;-0,3724411;-0,8705386;-0,320993;0,2294318;-0,4262424;-0,8140284;0,0871438;0,1317304;0,1032036;0,04275129;0,04314225;0,09972759;0,05528584;up
0,5452103;-0,4882393;-0,6522882;-0,1972019;0,1374162;0,04102595;-0,766567;0,6259468;0,01883061;0,2985666;-0,8871719;-0,3513256;-0,2398003;0,2265532;-0,3753738;-0,8661779;-0,3313267;0,2301506;-0,4261035;-0,8097465;0,0879969;0,1328795;0,1018031;0,04286105;0,04320898;0,1009669;0,05624616;up
0,5465089;-0,4807034;-0,6574275;-0,1950426;0,1421735;0,04711188;-0,7601292;0,6322745;0,01080672;0,3060373;-0,8794953;-0,3642976;-0,2475007;0,2277637;-0,3778344;-0,8626174;-0,3392242;0,2307561;-0,426753;-0,8059533;0,08803461;0,1328485;0,1003683;0,04266426;0,04300187;0,1010753;0,05653062;up
0,5522141;-0,4816021;-0,6523486;-0,1938052;0,1428529;0,04136905;-0,760895;0,6316018;0,01939931;0,3022656;-0,888468;-0,3447956;-0,2414244;0,2297985;-0,3844208;-0,8608879;-0,3332315;0,2319643;-0,432515;-0,8050343;0,08842473;0,1335767;0,1021435;0,04315892;0,04339411;0,1011027;0,05663275;up
0,5575902;-0,4811909;-0,6495225;-0,1888617;0,1413041;0,0373675;-0,7583002;0,6353092;0,02307721;0,2979802;-0,895054;-0,3309894;-0,2371447;0,2287463;-0,3925273;-0,8586968;-0,3291849;0,2299876;-0,4396211;-0,8034155;0,08837014;0,1335823;0,1027952;0,04335556;0,04351224;0,1008719;0,05651693;up
0,5620282;-0,4805054;-0,6476517;-0,1838105;0,139482;0,03432169;-0,755043;0,6397477;0,02470699;0,2943477;-0,8992761;-0,3225704;-0,2338875;0,2271759;-0,3996486;-0,85672;-0,3261704;0,2276337;-0,4458575;-0,8018772;0,08832728;0,1335792;0,103074;0,04350182;0,04359926;0,1007742;0,05644976;up
0,5657596;-0,4795855;-0,6465006;-0,1787483;0,1374889;0,03207393;-0,7514815;0,6444716;0,02492811;0,2912288;-0,9020476;-0,3176085;-0,231437;0,2252272;-0,4060295;-0,8548976;-0,3239665;0,2250087;-0,4514406;-0,8003864;0,08829222;0,1335717;0,1031197;0,04361391;0,04366712;0,1007438;0,05641187;up
0,5689721;-0,4784663;-0,6458881;-0,173694;0,1353763;0,03046373;-0,7477666;0,6493002;0,02417142;0,2884796;-0,9039211;-0,3148361;-0,2296061;0,2229906;-0,4118871;-0,8531736;-0,3223845;0,2221733;-0,4565575;-0,7989135;0,08826033;0,1335611;0,1030197;0,04370233;0,04372143;0,1007472;0,05639106;up
0,5681472;-0,4801257;-0,645277;-0,1740858;0,1354117;0,02938099;-0,7493924;0,6474655;0,02375383;0,2890702;-0,9005164;-0,3239513;-0,2286287;0,2241345;-0,4121733;-0,8529981;-0,320991;0,2232337;-0,4574328;-0,7986782;0,08832246;0,1335643;0,1023874;0,0437552;0,04380039;0,1007289;0,05638646;up
0,5674816;-0,481266;-0,6450078;-0,1741069;0,1352504;0,02867722;-0,750129;0,6466775;0,02285755;0,2895359;-0,8973054;-0,3324;-0,2279777;0,2248112;-0,4127017;-0,8527389;-0,3200362;0,2238072;-0,4582714;-0,7984202;0,08837657;0,1335746;0,1017903;0,04380989;0,0438681;0,1007615;0,05639418;up
0,5669152;-0,4820388;-0,6450068;-0,1738164;0,1349246;0,02828137;-0,7503295;0,6465304;0,02154526;0,2899072;-0,8941475;-0,3405731;-0,2275836;0,2251236;-0,4134183;-0,8524145;-0,319412;0,2240074;-0,4591328;-0,7981189;0,08841957;0,133581;0,1011902;0,04386206;0,04392639;0,1008122;0,0564056;up
0,5664157;-0,4825407;-0,6452168;-0,1732722;0,1344658;0,02813417;-0,7501877;0,6467968;0,01990986;0,2901955;-0,8910259;-0,3485156;-0,2273958;0,2251494;-0,4142758;-0,8520413;-0,3190435;0,2239173;-0,4600354;-0,7977717;0,08845482;0,1335841;0,1005861;0,04391091;0,04397814;0,1008709;0,05641846;up
0,5654394;-0,4799713;-0,6474544;-0,1752397;0,1384585;0,03261091;-0,7503332;0,645574;0,0005703419;0,297087;-0,848754;-0,4374423;-0,2264477;0,2273361;-0,4251976;-0,8463138;-0,3277702;0,2292103;-0,455717;-0,7952054;0,08803906;0,1330211;0,09285636;0,04449955;0,04334918;0,1009313;0,05597727;up
0,5644796;-0,4775556;-0,6496814;-0,1766865;0,1419075;0,03683225;-0,7501115;0,6448556;-0,01787788;0,3008443;-0,8027699;-0,5145229;-0,22589;0,2290208;-0,4346003;-0,841217;-0,3360938;0,2337548;-0,451566;-0,7927724;0,08795507;0,1329321;0,08584741;0,04513439;0,04290359;0,1012882;0,05578588;up
0,5635409;-0,4752513;-0,6518933;-0,177745;0,1449489;0,04088412;-0,7497429;0,6443634;-0,03535745;0,3019928;-0,7538664;-0,5824397;-0,2254398;0,2305427;-0,4438511;-0,8360762;-0,3440004;0,2376794;-0,44768;-0,7904145;0,08788327;0,132846;0,07920538;0,04578233;0,04248915;0,1015988;0,05562788;up
0,5650993;-0,4734277;-0,6525334;-0,1752974;0,1455453;0,04093562;-0,7451775;0,6495008;-0,02954615;0,3037212;-0,7782426;-0,5488342;-0,2275503;0,2309062;-0,4451472;-0,8347139;-0,3433951;0,2358699;-0,4503442;-0,7897058;0,08794922;0,1328486;0,0823938;0,04569559;0,0425356;0,1016145;0,05585569;up
0,5665529;-0,4714513;-0,6532902;-0,1730999;0,1461665;0,04131071;-0,7410667;0,6540254;-0,0266908;0,3048517;-0,7920796;-0,5281696;-0,2294476;0,2312318;-0,447087;-0,8330661;-0,3434598;0,2344616;-0,4526482;-0,7887793;0,08799407;0,1328414;0,08418254;0,04566129;0,04255072;0,1016736;0,056035;up
0,5674796;-0,4719509;-0,6528347;-0,1704009;0,1446195;0,03983635;-0,7382846;0,6575974;-0,02351372;0,3036441;-0,8024977;-0,513074;-0,2290682;0,2301402;-0,4483856;-0,8327748;-0,3419852;0,2319743;-0,4537549;-0,7895192;0,08805381;0,1328416;0,08544305;0,04558359;0,04249691;0,1018163;0,05621539;up
0,5674796;-0,4719509;-0,6528347;-0,1704009;0,1446195;0,03983635;-0,7382846;0,6575974;-0,02351372;0,3036441;-0,8024977;-0,513074;-0,2290682;0,2301402;-0,4483856;-0,8327748;-0,3419852;0,2319743;-0,4537549;-0,7895192;0,08805381;0,1328416;0,08544305;0,04558359;0,04249691;0,1018163;0,05621539;up
0,568912;-0,4716009;-0,6524462;-0,1680642;0,1435864;0,03851485;-0,7354372;0,6610839;-0,01956604;0,3031295;-0,8152027;-0,4931269;-0,2289229;0,2294236;-0,4499907;-0,8321464;-0,3407823;0,2301379;-0,4555047;-0,7895693;0,08808669;0,132846;0,08706249;0,04552026;0,04247135;0,1018954;0,05636219;up
0,570363;-0,4710501;-0,6521409;-0,1658626;0,1427117;0,03758358;-0,733551;0,6634184;-0,01687536;0,3025546;-0,8241799;-0,4784388;-0,2287714;0,2287298;-0,4518106;-0,8313924;-0,3398867;0,2285707;-0,457386;-0,789323;0,08810917;0,1328547;0,08817305;0,04547707;0,04245361;0,101933;0,05646702;up
0,5719399;-0,4702947;-0,6518896;-0,1635482;0,1418685;0,03672817;-0,7315186;0,6658866;-0,01452532;0,3019718;-0,8323382;-0,4645593;-0,2286317;0,2280003;-0,4539679;-0,8304557;-0,339143;0,2270369;-0,4594648;-0,7888781;0,08812593;0,132863;0,08917126;0,04544479;0,0424336;0,1019716;0,05656271;up
0,5734839;-0,4695108;-0,6516718;-0,1612448;0,1409806;0,03587808;-0,7294342;0,6684036;-0,01184122;0,3014329;-0,8412525;-0,4486561;-0,2285215;0,227295;-0,4561826;-0,8294653;-0,3384373;0,2255163;-0,4614199;-0,7884759;0,08814166;0,1328711;0,09032217;0,04541956;0,04240756;0,1020232;0,05667298;up
0,5741233;-0,468692;-0,6524654;-0,1581114;0,1405049;0,03665845;-0,7281669;0,6698414;-0,0144707;0,3011391;-0,8384683;-0,4539572;-0,229311;0,2264874;-0,4583119;-0,8282936;-0,3389753;0,2240972;-0,4628834;-0,7877914;0,08815081;0,1328688;0,08972564;0,0454523;0,04240068;0,1018276;0,05675805;up
0,5747465;-0,4678324;-0,6532537;-0,1551099;0,1400292;0,03744765;-0,7268794;0,6712945;-0,01696655;0,3008462;-0,83601;-0,4585753;-0,2301036;0,2256778;-0,4604179;-0,8271258;-0,3395593;0,2227174;-0,4643082;-0,7870924;0,08815845;0,1328658;0,08918799;0,04548611;0,04239291;0,1016512;0,05683778;up
0,5758165;-0,4669785;-0,6539012;-0,1509309;0,1397509;0,0384528;-0,7278789;0,6702116;-0,020761;0,3001184;-0,8300147;-0,4696527;-0,2305212;0,2244999;-0,4631523;-0,8258028;-0,3399172;0,2208748;-0,4662741;-0,7862947;0,08817136;0,1328889;0,08803184;0,04552016;0,04238195;0,1010274;0,05691431;up
0,5768952;-0,4660903;-0,6545269;-0,1467877;0,1394354;0,03942028;-0,7286883;0,669341;-0,02445335;0,2993172;-0,8240926;-0,4802946;-0,2309312;0,2233098;-0,4658923;-0,8244683;-0,340286;0,2190346;-0,4682269;-0,7854892;0,08818221;0,1329079;0,08690292;0,04555405;0,04236889;0,1004336;0,05698926;up
0,577976;-0,4651774;-0,6551319;-0,1426747;0,1390954;0,04036209;-0,729378;0,6686041;-0,02804933;0,2984475;-0,8182254;-0,4905607;-0,2313353;0,2221134;-0,4686303;-0,8231255;-0,3406597;0,2171994;-0,4701672;-0,7846772;0,08819255;0,1329243;0,08579913;0,04558846;0,04235548;0,09985807;0,05706332;up
0,5790631;-0,4642398;-0,6557211;-0,1385546;0,1387352;0,04129349;-0,7299965;0,6679466;-0,03159142;0,2975046;-0,8123204;-0,5006285;-0,2317381;0,2209039;-0,4713836;-0,8217643;-0,3410385;0,2153552;-0,4721129;-0,7838522;0,08820147;0,1329387;0,08470339;0,04562293;0,042341;0,0992918;0,05713655;up
0,5830646;-0,4625083;-0,6552373;-0,1295605;0,1406338;0,04315586;-0,732442;0,664747;-0,05431278;0,2921723;-0,7420939;-0,600818;-0,231551;0,2171624;-0,4719824;-0,8224703;-0,3406946;0,2072335;-0,4669895;-0,7892416;0,08820274;0,1329123;0,07464125;0,04521668;0,04165846;0,09767387;0,05779868;up
0,5869444;-0,4607725;-0,6546791;-0,1207496;0,1422423;0,04492863;-0,7344993;0,6620117;-0,07324369;0,283684;-0,6680292;-0,6840291;-0,231254;0,2135366;-0,4729797;-0,82293;-0,3401436;0,1995097;-0,4624795;-0,7941103;0,08820463;0,1328723;0,06560548;0,04484789;0,04103978;0,09614465;0,0584017;up
0,5918859;-0,4619341;-0,652455;-0,1029103;0,1502864;0,05900313;-0,7704638;0,6166995;-0,08215831;0,2684823;-0,606732;-0,743669;-0,2292598;0,2022938;-0,4590933;-0,8341166;-0,338003;0,1862561;-0,4530675;-0,8036121;0,08836125;0,1325501;0,05859125;0,0429005;0,03983006;0,08972357;0,05981104;up
0,5966629;-0,463022;-0,649888;-0,08514664;0,1562755;0,07453275;-0,8051661;0,5672132;-0,08773082;0,2528755;-0,5452892;-0,7943657;-0,2266439;0,1912753;-0,445084;-0,8449539;-0,3352358;0,173357;-0,4441104;-0,8126072;0,08851374;0,1317779;0,05227562;0,04097337;0,03868984;0,0828555;0,06114365;up
0,6012974;-0,4640601;-0,6469659;-0,06726754;0,1599025;0,09089139;-0,8369124;0,5155075;-0,09047746;0,2371346;-0,4834884;-0,837747;-0,2233717;0,1804611;-0,4311684;-0,8553556;-0,3318592;0,1606923;-0,4354736;-0,821225;0,08866625;0,1305607;0,04665591;0,03907903;0,03760479;0,07574257;0,06242074;up
0,6066083;-0,4674085;-0,640932;-0,05255646;0,1620866;0,1026745;-0,8540004;0,4836004;-0,08863553;0,2279612;-0,4445177;-0,8617318;-0,2185339;0,1715034;-0,4094786;-0,8689977;-0,3248293;0,1498324;-0,4262846;-0,8308539;0,08907887;0,1294174;0,04303871;0,03642992;0,03642406;0,07211484;0,06411646;up
0,6143909;-0,4704102;-0,6325404;-0,03362843;0,1618158;0,1120204;-0,868793;0,4543853;-0,08366378;0,2177928;-0,4062633;-0,8834687;-0,2102615;0,1618386;-0,3929639;-0,8804419;-0,3145675;0,1376718;-0,4215015;-0,8393034;0,08948276;0,1280573;0,0394112;0,03387945;0,03531116;0,06819291;0,06574607;up
0,6214451;-0,4733065;-0,6241351;-0,01557276;0,1606027;0,1221332;-0,8830319;0,4237278;-0,07841033;0,2082223;-0,3648365;-0,9040961;-0,2018692;0,1531826;-0,3763606;-0,8911434;-0,304289;0,1264952;-0,4159738;-0,847569;0,08987714;0,1264981;0,03598326;0,0314182;0,0342559;0,06409083;0,06731888;up
0,6278591;-0,4760638;-0,6157547;0,001591235;0,1583786;0,1326466;-0,8962526;0,3924954;-0,07273526;0,1998343;-0,3244172;-0,9216993;-0,1934277;0,1454813;-0,3598609;-0,9010668;-0,2940387;0,1162747;-0,4098986;-0,8555727;0,09025771;0,1247768;0,03305786;0,02906124;0,03326635;0,05992475;0,06882288;up
0,6322561;-0,4760184;-0,6112469;0,005994976;0,1565218;0,1161225;-0,8842046;0,4244984;-0,0666712;0,2052945;-0,3727601;-0,9024739;-0,1877263;0,1467331;-0,383392;-0,8923224;-0,2866947;0,1153561;-0,4241196;-0,8512473;0,09034365;0,125794;0,03545743;0,03031036;0,03360748;0,06294272;0,06872354;up
0,6364072;-0,476335;-0,6066031;0,01111487;0,1546631;0,1053728;-0,8769382;0,4426687;-0,06167995;0,2073404;-0,3960801;-0,8923711;-0,1822677;0,1467473;-0,397952;-0,8870616;-0,2794732;0,1135825;-0,4344048;-0,8486968;0,09046357;0,1262567;0,03651917;0,03086437;0,03375923;0,06457494;0,0688481;up
0,6408041;-0,4748625;-0,6031227;0,01090875;0,157595;0,09992921;-0,8685035;0,4592164;-0,06026634;0,2123873;-0,4169548;-0,8817078;-0,1812522;0,1500664;-0,4076992;-0,882275;-0,2772816;0,1161828;-0,4411898;-0,8455578;0,09055005;0,12667;0,03744294;0,03117719;0,0337347;0,06576543;0,06896003;up
0,6450227;-0,4737028;-0,5995179;0,01139227;0,1603359;0,09635834;-0,8625715;0,470083;-0,05905294;0,2162395;-0,4291405;-0,8749809;-0,1800719;0,1527559;-0,4144374;-0,8789093;-0,2748624;0,1181641;-0,4465197;-0,8432724;0,09065641;0,1268732;0,03787718;0,03124606;0,03363994;0,06643063;0,06917181;up
0,6500629;-0,4722683;-0,5951582;0,01295286;0,1632721;0,09338747;-0,8575135;0,4788442;-0,0575337;0,2197844;-0,4377906;-0,869899;-0,1782965;0,1552821;-0,420622;-0,8758854;-0,271754;0,1198367;-0,452132;-0,8410504;0,09077597;0,1269583;0,03803734;0,03117307;0,03350027;0,06679004;0,06944872;up
0,6547336;-0,471116;-0,5908962;0,01468471;0,1660153;0,09120566;-0,853511;0,4854275;-0,05617101;0,2227926;-0,4435496;-0,8662981;-0,176551;0,1574434;-0,4254418;-0,8735223;-0,2686451;0,1211831;-0,4568235;-0,8393196;0,09090456;0,1269758;0,03804288;0,03101431;0,03333104;0,0669688;0,06976817;up
0,6565969;-0,4675979;-0,5917076;0,01072156;0,1674309;0,08486833;-0,8362188;0,5152697;-0,05833822;0,2249973;-0,4498984;-0,8623018;-0,1788265;0,1588822;-0,4281217;-0,871487;-0,2713134;0,1229639;-0,4587794;-0,8371325;0,09088717;0,1278361;0,03839827;0,0311224;0,03330719;0,06987225;0,06966016;up
0,6585004;-0,4645366;-0,5920524;0,007545918;0,1686784;0,07992788;-0,8214686;0,5388401;-0,06023403;0,2269616;-0,4543385;-0,8593236;-0,1807076;0,1601576;-0,4300816;-0,8698989;-0,2733688;0,124464;-0,460384;-0,8353592;0,09089275;0,1284481;0,03860997;0,03113759;0,03324183;0,07216615;0,06963867;up
0,657176;-0,4639138;-0,5940354;0,005095512;0,1695755;0,07377419;-0,7964876;0,5756815;-0,0636415;0,2274401;-0,4527058;-0,859813;-0,1839962;0,1602978;-0,4264424;-0,8709748;-0,2760732;0,125127;-0,4596036;-0,8348002;0,09090479;0,1293135;0,03851782;0,03095919;0,0332661;0,07546369;0,06960799;up
0,6562135;-0,4632803;-0,5956052;0,003124774;0,1703503;0,0681393;-0,7718234;0,6087912;-0,06667312;0,2279293;-0,4511512;-0,8602707;-0,1868572;0,1604513;-0,4233855;-0,8718284;-0,2783481;0,1256921;-0,4589481;-0,8343205;0,09092481;0,129953;0,03841852;0,03078438;0,03326587;0,07838419;0,06961592;up
0,6563982;-0,461867;-0,5965042;-0,001747489;0,1714741;0,0604054;-0,7523359;0,633197;-0,069678;0,2315274;-0,452899;-0,8581507;-0,1897527;0,163409;-0,4226984;-0,8709867;-0,2806473;0,1290649;-0,459392;-0,8327895;0,09092157;0,1304624;0,03867318;0,03084486;0,03330223;0,08085277;0,0695271;up
0,6567075;-0,4605066;-0,5971853;-0,006256253;0,1721624;0,05270408;-0,7325956;0,6564194;-0,07247637;0,2349982;-0,4545438;-0,8561035;-0,1924154;0,1662111;-0,4220801;-0,8701717;-0,2826649;0,1322421;-0,4599257;-0,831313;0,09092479;0,1308732;0,03890064;0,03088369;0,03332334;0,08319558;0,06946249;up
0,6571165;-0,4591823;-0,5976961;-0,01045623;0,1723498;0,0449702;-0,7127777;0,6783959;-0,07508922;0,2383543;-0,4561751;-0,8540804;-0,1948788;0,1688767;-0,421563;-0,8693607;-0,2844521;0,1352502;-0,4605612;-0,8298664;0,09093185;0,1311986;0,03911109;0,03090872;0,0333345;0,08542347;0,06941313;up
0,6576051;-0,4578773;-0,5980774;-0,01441506;0,1719892;0,03712218;-0,6928561;0,6992798;-0,07755089;0,2416226;-0,4578393;-0,8520491;-0,1971847;0,1714354;-0,4211505;-0,8685393;-0,2860594;0,1381282;-0,4613045;-0,8284255;0,09094096;0,1314512;0,03931002;0,03092542;0,03334088;0,08756226;0,06937259;up
0,657125;-0,4601186;-0,5968774;-0,01466489;0,1705033;0,03488297;-0,6973216;0,695309;-0,07594049;0,240855;-0,4524233;-0,8552983;-0,1951526;0,1710187;-0,4175466;-0,8708175;-0,2837753;0,137551;-0,458425;-0,830902;0,09091245;0,1314671;0,03903901;0,03077948;0,03328919;0,08718131;0,06939253;up
0,6568062;-0,4620506;-0,5957251;-0,0150646;0,1690612;0,0320151;-0,6990414;0,6940712;-0,07456131;0,240401;-0,4478356;-0,8579578;-0,1933737;0,1708058;-0,4143784;-0,8727672;-0,281709;0,1371763;-0,4558858;-0,8330613;0,09088722;0,1314994;0,03881542;0,03064855;0,03323652;0,08704749;0,06941356;up
