T0;T1;T2;T3;I0;I1;I2;I3;M0;M1;M2;M3;R0;R1;R2;R3;P0;P1;P2;P3;thumbDistance;indexDistance;middleDistance;ringDistance;pinkyDistance;distance1;distance2;pose
0,4458582;-0,4423272;-0,7320496;-0,2639326;-0,2222081;0,1519153;-0,2334169;-0,9343779;-0,2288755;0,2165193;-0,2734733;-0,9088166;-0,3619412;0,1987259;-0,2760964;-0,8679157;-0,4674301;0,2151519;-0,3071775;-0,8005378;0,09599451;0,05125551;0,04459915;0,04253118;0,04284717;0,05534057;0,06252223;stop
0,4623493;-0,4279074;-0,7241371;-0,2806312;-0,2238392;0,1441442;-0,2074837;-0,9413122;-0,229057;0,2122828;-0,2596397;-0,9138142;-0,3617519;0,1937217;-0,2666968;-0,8720554;-0,4655737;0,2085643;-0,3007656;-0,8057805;0,09452034;0,05064615;0,04387978;0,04185781;0,0423342;0,05576439;0,06128864;stop
0,4783391;-0,4129629;-0,7159386;-0,2967923;-0,2251752;0,1368747;-0,182213;-0,947291;-0,2294677;0,2069943;-0,2422579;-0,9196789;-0,3618822;0,1876128;-0,2536221;-0,8772222;-0,4642623;0,2003372;-0,2896633;-0,812663;0,09303315;0,05025376;0,04292722;0,0408684;0,04150036;0,05595563;0,06036562;stop
0,4936417;-0,3975396;-0,7075318;-0,3125364;-0,2264516;0,1298999;-0,1569791;-0,9524722;-0,2300647;0,2011551;-0,2227215;-0,9257441;-0,36225;0,1809704;-0,2383588;-0,8827285;-0,4632491;0,191349;-0,275757;-0,82021;0,0915373;0,05000569;0,04190502;0,03973088;0,04050945;0,0560109;0,05959641;stop
0,4935167;-0,3972472;-0,7075007;-0,3131753;-0,2257233;0,1323584;-0,1630577;-0,9512846;-0,2301511;0,2033355;-0,2261542;-0,9244131;-0,3626841;0,1808407;-0,2355034;-0,8833431;-0,462931;0,190309;-0,2736876;-0,821324;0,09159932;0,04975312;0,04205566;0,03949681;0,04036635;0,05620245;0,05986827;stop
0,4959114;-0,3940541;-0,7059305;-0,3169476;-0,2260963;0,132625;-0,1604993;-0,951594;-0,2306996;0,2034923;-0,2230666;-0,9249919;-0,3634147;0,1792359;-0,2289621;-0,885088;-0,4628499;0,1874165;-0,2676452;-0,8240215;0,09139454;0,04953129;0,04184667;0,03899073;0,03996316;0,05638138;0,0600742;stop
0,491173;-0,3909536;-0,7124325;-0,3135997;-0,2321682;0,1287359;-0,1647378;-0,9499403;-0,237645;0,1990065;-0,2231134;-0,9241981;-0,369828;0,1743765;-0,2285966;-0,8834953;-0,468222;0,1836147;-0,270099;-0,8210361;0,09150098;0,04944637;0,04169704;0,03887173;0,04008407;0,05646845;0,06019597;stop
0,4883391;-0,3863258;-0,7174067;-0,3124186;-0,2381438;0,1241814;-0,1647254;-0,9490692;-0,2441571;0,1939494;-0,2201712;-0,9242812;-0,3758302;0,1688843;-0,2257409;-0,8827631;-0,473251;0,1787036;-0,2694581;-0,8194456;0,09144273;0,04935176;0,0413953;0,03857214;0,04000337;0,05655614;0,06031063;stop
0,4860954;-0,3840249;-0,7206094;-0,3113814;-0,2412384;0,1199875;-0,1645935;-0,9488499;-0,2477695;0,1897539;-0,218991;-0,9244712;-0,3789918;0,1647437;-0,2256065;-0,8822282;-0,4761781;0,1746978;-0,2697239;-0,8185257;0,09137404;0,04928312;0,04126165;0,03855883;0,04004481;0,05661031;0,06021762;stop
0,4847469;-0,3810036;-0,7231339;-0,3113426;-0,2442424;0,1155476;-0,1627156;-0,9489563;-0,2511909;0,1852851;-0,2163228;-0,9250823;-0,3819843;0,160252;-0,224098;-0,8821495;-0,4789173;0,1701704;-0,2685478;-0,8182681;0,09123085;0,04920513;0,0410478;0,03843805;0,03998538;0,05666779;0,06013586;stop
0,4839876;-0,3775562;-0,725196;-0,3119271;-0,2471013;0,1110014;-0,1598578;-0,9492444;-0,2544164;0,1806763;-0,2127886;-0,9259318;-0,3848;0,1555757;-0,2217945;-0,882345;-0,4814659;0,1653539;-0,2665588;-0,8184103;0,09104044;0,04912222;0,04078871;0,03825391;0,03986663;0,05672581;0,06005608;stop
0,4836202;-0,3738552;-0,7269348;-0,3129057;-0,2498023;0,1064183;-0,1564428;-0,9496313;-0,2574569;0,1759984;-0,2087454;-0,926912;-0,3874474;0,1508055;-0,2190292;-0,8827053;-0,4838368;0,1603788;-0,2641097;-0,8187959;0,09081943;0,04903764;0,04050531;0,03803258;0,03971346;0,05678176;0,05997474;stop
0,4837605;-0,3714077;-0,7280585;-0,3129909;-0,2511515;0,1038939;-0,1558258;-0,9496567;-0,2591;0,1734177;-0,2075301;-0,9272137;-0,3889501;0,1478482;-0,2177438;-0,8828628;-0,4850983;0,1566968;-0,2622819;-0,81935;0,09066465;0,04903124;0,0404061;0,03790174;0,03957448;0,05670801;0,05995641;stop
0,4840816;-0,3687344;-0,7290473;-0,3133532;-0,2525266;0,1011713;-0,154563;-0,9497921;-0,2607473;0,1706139;-0,2057128;-0,9276768;-0,3904402;0,1446973;-0,2160653;-0,8831395;-0,4863215;0,1528438;-0,2601767;-0,8200234;0,09048854;0,0490157;0,0402723;0,03774194;0,03941728;0,05664914;0,05993135;stop
0,4833527;-0,3665706;-0,7302697;-0,3141701;-0,2540552;0,09709673;-0,1514517;-0,9503108;-0,2624125;0,1664667;-0,2023167;-0,9287069;-0,39203;0,1404755;-0,2130667;-0,883845;-0,4877019;0,1483191;-0,25727;-0,820951;0,09028039;0,04899981;0,04011178;0,03757912;0,03929286;0,05659679;0,05982944;stop
0,4827772;-0,3642663;-0,7314024;-0,3150983;-0,2555464;0,09302475;-0,1482148;-0,9508287;-0,2640373;0,1622947;-0,1987697;-0,9297503;-0,3935754;0,1362259;-0,2099891;-0,8845596;-0,4890266;0,1437502;-0,2543002;-0,8219004;0,09006346;0,04898109;0,03994042;0,03740508;0,03915928;0,05654895;0,0597274;stop
0,4823092;-0,3618631;-0,7324708;-0,3161006;-0,2569983;0,08896028;-0,1449119;-0,9513353;-0,2656205;0,1581108;-0,1951397;-0,9307886;-0,395078;0,1319611;-0,2068751;-0,8852696;-0,4903005;0,1391556;-0,2513086;-0,822852;0,08984023;0,04896073;0,03976338;0,03722465;0,03902062;0,05650328;0,05962352;stop
0,4819158;-0,3593914;-0,7334914;-0,3171527;-0,2584102;0,08490735;-0,1415781;-0,9518249;-0,267161;0,1539229;-0,1914666;-0,9318119;-0,3965387;0,1276904;-0,2037502;-0,8859676;-0,4915264;0,1345481;-0,2483163;-0,8237948;0,08961239;0,04893979;0,039584;0,03704078;0,0388792;0,05645821;0,05951767;stop
0,4834739;-0,3527746;-0,7344999;-0,3198643;-0,2618318;0,08462183;-0,1383536;-0,9513894;-0,2704829;0,1536397;-0,1880046;-0,9316055;-0,3993035;0,1275027;-0,2019009;-0,8851757;-0,493731;0,1334246;-0,2454601;-0,8235152;0,08927649;0,04891365;0,03938414;0,03689528;0,03869846;0,05616435;0,05949652;stop
0,4848527;-0,3464694;-0,7354782;-0,3224107;-0,2650693;0,08398153;-0,1350825;-0,9510196;-0,2736443;0,1529815;-0,1844745;-0,931496;-0,4019427;0,1269226;-0,1999057;-0,8845173;-0,4958304;0,1319824;-0,242638;-0,8233224;0,08894848;0,04888869;0,03918651;0,0367431;0,03852334;0,05589083;0,05946387;stop
0,4811096;-0,3368935;-0,7421838;-0,3227995;-0,2742681;0,07761632;-0,1322632;-0,9493469;-0,2831561;0,1472406;-0,1817441;-0,9301141;-0,4107204;0,1209737;-0,1973185;-0,8818954;-0,5039994;0,125967;-0,2395126;-0,8202138;0,08864304;0,04886166;0,03902816;0,03659023;0,03840751;0,05563167;0,05940755;stop
0,4775407;-0,3277043;-0,7483898;-0,3232301;-0,2828247;0,0713755;-0,1294065;-0,9477182;-0,2920262;0,1415687;-0,17894;-0,9287947;-0,4188881;0,1151184;-0,1947103;-0,8794138;-0,5115762;0,1200291;-0,2364316;-0,8173023;0,08833898;0,04883585;0,03886885;0,03643488;0,03829034;0,05537876;0,0593484;stop
0,4740934;-0,3188099;-0,7541987;-0,323698;-0,2908693;0,06522161;-0,1265238;-0,9461149;-0,3003856;0,1359423;-0,1760919;-0,9275127;-0,4265696;0,1093308;-0,1920959;-0,8770317;-0,5186802;0,1141467;-0,2333933;-0,8145363;0,08803634;0,04881284;0,03871081;0,03627821;0,03817211;0,05512984;0,05928656;stop
0,4623057;-0,3076393;-0,7676267;-0,3199701;-0,3054443;0,04981735;-0,1267669;-0,9424183;-0,3161687;0,121489;-0,1753699;-0,9244043;-0,4413924;0,09432626;-0,1895085;-0,8719873;-0,532993;0,09987996;-0,2301508;-0,8080676;0,08784189;0,0487778;0,03863017;0,03616985;0,03814847;0,0549767;0,0591986;stop
0,4509877;-0,2967316;-0,7799807;-0,3165293;-0,319075;0,0350493;-0,1267014;-0,938568;-0,3309466;0,1076013;-0,1744188;-0,921127;-0,455192;0,07992947;-0,1868792;-0,8668839;-0,5462867;0,08617956;-0,2268934;-0,801663;0,08764011;0,04874438;0,03854324;0,03605757;0,03811718;0,05482164;0,05911056;stop
0,4400715;-0,2860986;-0,7913976;-0,3133287;-0,3318554;0,02085906;-0,1264221;-0,9345878;-0,344825;0,09422776;-0,1733113;-0,9177038;-0,4680819;0,06608314;-0,184242;-0,8617351;-0,5586778;0,07300071;-0,2236641;-0,7953142;0,08743438;0,04871277;0,03845371;0,03594338;0,0380805;0,05466598;0,05902293;stop
0,4200032;-0,2679053;-0,809613;-0,3104044;-0,3554961;-0,0002120715;-0,1284749;-0,9258059;-0,3701769;0,07387731;-0,1717998;-0,909943;-0,4918887;0,04561687;-0,1808368;-0,8504486;-0,5816917;0,05445359;-0,2197116;-0,7812786;0,08725582;0,04869577;0,03831828;0,03583273;0,03812468;0,05460677;0,05878471;stop
0,4004494;-0,2503191;-0,8261186;-0,3074234;-0,3775027;-0,02048472;-0,1301891;-0,9165822;-0,3937631;0,05416346;-0,1701722;-0,9016976;-0,5138922;0,02582802;-0,1774094;-0,8389124;-0,6029295;0,03656159;-0,215689;-0,7672142;0,08707198;0,04867806;0,03818588;0,03572121;0,03815923;0,05454171;0,05855508;stop
0,3813633;-0,2333275;-0,8411076;-0,304399;-0,398038;-0,04001071;-0,1316505;-0,9069915;-0,4157617;0,03504797;-0,1684655;-0,8930474;-0,5342822;0,006678481;-0,1739922;-0,8271789;-0,6225842;0,01929571;-0,2116522;-0,7531402;0,08688475;0,04866022;0,0380566;0,03561008;0,03818796;0,05447276;0,05833215;stop
0,364829;-0,2186192;-0,8526375;-0,3035048;-0,4153833;-0,05575757;-0,1308494;-0,8984575;-0,4346549;0,02081568;-0,166775;-0,8847758;-0,5514918;-0,009027332;-0,1687023;-0,8168935;-0,6392869;0,005046599;-0,2057202;-0,7409223;0,08675506;0,04862872;0,0380352;0,03545212;0,03814883;0,05446162;0,05818358;stop
0,3471488;-0,2031166;-0,8642642;-0,3021244;-0,4332401;-0,07242709;-0,1302992;-0,8888643;-0,4541127;0,005581055;-0,1650451;-0,875506;-0,5690645;-0,02568254;-0,1635183;-0,8054613;-0,6562981;-0,0100585;-0,1997041;-0,7275233;0,08661906;0,04859859;0,03800707;0,03530097;0,0381122;0,05444401;0,05803244;stop
0,3412061;-0,1934949;-0,867915;-0,304733;-0,4422699;-0,07571863;-0,1295121;-0,8842459;-0,4640154;0,00353891;-0,1639121;-0,8705229;-0,5779583;-0,02916195;-0,1605058;-0,7995947;-0,6643578;-0,0131918;-0,1969997;-0,7208648;0,08653486;0,04861716;0,03806585;0,03521851;0,03807127;0,05433684;0,0579906;stop
0,3348431;-0,1838139;-0,8717176;-0,3069224;-0,4513147;-0,07961046;-0,1288559;-0,8794167;-0,4739636;0,0008576233;-0,1628103;-0,8653615;-0,5868676;-0,03326217;-0,1575543;-0,7935091;-0,6724356;-0,01692571;-0,1942811;-0,7140021;0,08644734;0,04863705;0,03812186;0,03514003;0,03803166;0,05422592;0,05794724;stop
0,3281342;-0,1740876;-0,8756031;-0,3087727;-0,4603493;-0,08397369;-0,1283047;-0,8743939;-0,4839269;-0,002324101;-0,1617364;-0,8600298;-0,5957571;-0,03786045;-0,154653;-0,7872246;-0,6804975;-0,02113634;-0,1915555;-0,7069534;0,08635725;0,04865777;0,03817603;0,03506493;0,0379936;0,05411253;0,05790321;stop
0,3211343;-0,1643199;-0,8795205;-0,3103478;-0,4693595;-0,08871005;-0,1278393;-0,8691889;-0,4938868;-0,005900262;-0,1606851;-0,8545297;-0,6046053;-0,04286201;-0,1517926;-0,7807524;-0,6885217;-0,02572959;-0,1888269;-0,6997286;0,08626559;0,04867952;0,03822913;0,03499272;0,03795685;0,05399729;0,0578581;stop
0,3184052;-0,1575173;-0,8815333;-0,3109756;-0,473664;-0,09258351;-0,1299464;-0,866132;-0,4990553;-0,009419855;-0,1618681;-0,8512661;-0,6092578;-0,048931;-0,1500587;-0,7771057;-0,6926275;-0,03295223;-0,1866793;-0,6959399;0,08611115;0,04870867;0,03830074;0,03489589;0,03784037;0,05393282;0,05766859;stop
0,3150629;-0,1504718;-0,8837876;-0,3114702;-0,4784113;-0,09675079;-0,1319164;-0,8627632;-0,5046713;-0,01319515;-0,162921;-0,8476965;-0,6142601;-0,05512079;-0,1483687;-0,7730675;-0,6970407;-0,04015334;-0,1845651;-0,6917064;0,08596515;0,04873683;0,03837026;0,03481286;0,03773903;0,05386638;0,05749707;stop
0,3097721;-0,1351986;-0,8855704;-0,3186347;-0,4910188;-0,0981496;-0,1316503;-0,8555326;-0,5172188;-0,01474492;-0,160623;-0,8405163;-0,6256124;-0,05842046;-0,1449074;-0,7643286;-0,707019;-0,04414259;-0,1807333;-0,6822841;0,08572593;0,04870293;0,03828568;0,03462006;0,03756981;0,05385365;0,05731693;stop
0,304083;-0,1203753;-0,887284;-0,3252244;-0,5032195;-0,1000249;-0,1314117;-0,8482314;-0,5294098;-0,01676926;-0,1584388;-0,8332714;-0,636573;-0,06217645;-0,1415852;-0,7555546;-0,7166384;-0,04851614;-0,1770584;-0,6728494;0,08549509;0,048672;0,03820874;0,03444211;0,03741573;0,05383754;0,057142;stop
0,2980537;-0,1058961;-0,8888978;-0,3313774;-0,5150859;-0,1022825;-0,1311936;-0,8408411;-0,5413024;-0,01918614;-0,1563358;-0,8259437;-0,6471977;-0,06632142;-0,1383661;-0,7467206;-0,7259446;-0,05322372;-0,1735048;-0,6633763;0,0852696;0,04864342;0,03813726;0,03427596;0,03727376;0,05381883;0,05696936;stop
0,2917319;-0,09169427;-0,8903869;-0,3371881;-0,526663;-0,1048473;-0,130992;-0,8333513;-0,552931;-0,02192731;-0,1542953;-0,8185229;-0,6575194;-0,07079653;-0,1352315;-0,7378135;-0,7349638;-0,05821744;-0,1700542;-0,6538508;0,08504748;0,04861648;0,03807081;0,03412015;0,03714218;0,05379821;0,05679726;stop
0,287015;-0,08112805;-0,8934209;-0,3359168;-0,5343316;-0,1093139;-0,1349845;-0,8272362;-0,5611863;-0,0263481;-0,1573037;-0,8121768;-0,6644748;-0,07610361;-0,1380437;-0,7304968;-0,7407711;-0,06449584;-0,1716799;-0,6462388;0,08496212;0,0485558;0,03801263;0,03402302;0,03702154;0,05386131;0,05683123;stop
0,2819795;-0,07037195;-0,8962228;-0,3351425;-0,5421505;-0,1138213;-0,1385343;-0,82093;-0,5695534;-0,0308466;-0,1597993;-0,805681;-0,6715038;-0,08163555;-0,1401665;-0,7230298;-0,7466446;-0,07096253;-0,1727143;-0,6384798;0,08486244;0,04849975;0,03795452;0,03391732;0,03689891;0,0539141;0,05684648;stop
0,274108;-0,06068227;-0,9008813;-0,3310518;-0,5491917;-0,1226753;-0,1411884;-0,814497;-0,5776621;-0,0394417;-0,1615876;-0,7991496;-0,6780601;-0,0912337;-0,1411209;-0,7155389;-0,7528073;-0,08013888;-0,1729192;-0,630046;0,08478206;0,04841421;0,03787237;0,03379441;0,03681314;0,05388752;0,05688882;stop
0,2662088;-0,05079373;-0,9051667;-0,3274543;-0,5563123;-0,1312048;-0,1436521;-0,8078777;-0,5857906;-0,04776161;-0,1631187;-0,7924397;-0,6846097;-0,1006164;-0,1417937;-0,7078705;-0,7589105;-0,0891526;-0,1728575;-0,6214719;0,08469386;0,04833298;0,03779239;0,03366883;0,03672445;0,05385914;0,05692066;stop
0,2543265;-0,03713614;-0,9128063;-0,31737;-0,5650904;-0,1464685;-0,1518911;-0,7975894;-0,5964484;-0,06312378;-0,1693164;-0,7820467;-0,6927806;-0,1180069;-0,1456847;-0,6963515;-0,7664446;-0,1064032;-0,1748427;-0,6088275;0,08457486;0,04827745;0,03775533;0,03353498;0,03659623;0,05380998;0,05694619;stop
0,2425589;-0,02359365;-0,9196645;-0,3079382;-0,5735986;-0,1609842;-0,1596822;-0,7871282;-0,6067339;-0,07780366;-0,175045;-0,7714791;-0,7005406;-0,1347005;-0,1492023;-0,6847172;-0,7735106;-0,1229901;-0,176511;-0,5961533;0,08445203;0,04822543;0,03772034;0,03340156;0,03646575;0,05375975;0,05696705;stop
0,2308478;-0,01014782;-0,9258575;-0,2989891;-0,5818536;-0,1749098;-0,1671262;-0,7764802;-0,6166814;-0,09195538;-0,1804092;-0,7607238;-0,7079166;-0,1508482;-0,1524484;-0,6729475;-0,7801458;-0,1390503;-0,1779564;-0,5834118;0,08432619;0,04817484;0,03768736;0,03326883;0,03633416;0,05370885;0,05698456;stop
0,2191576;0,003206193;-0,9314661;-0,2903979;-0,5898608;-0,188357;-0,1742953;-0,7656417;-0,6263077;-0,1056871;-0,1854861;-0,7497761;-0,7149218;-0,1665565;-0,1554963;-0,6610348;-0,7863711;-0,1546815;-0,1792452;-0,5705833;0,08419801;0,04812524;0,03765593;0,03313749;0,03620245;0,0536572;0,0569988;stop
0,2140457;0,01501384;-0,9346763;-0,2834418;-0,5942603;-0,1959876;-0,1859613;-0,757537;-0,6318992;-0,1144269;-0,1949047;-0,7413649;-0,71908;-0,1756947;-0,1650576;-0,6517756;-0,7892399;-0,1662476;-0,1859353;-0,561151;0,08395442;0,04809778;0,03759066;0,03312498;0,03610709;0,05353238;0,05682657;stop
0,2083094;0,02688064;-0,9377606;-0,2765683;-0,5988377;-0,2037913;-0,1970762;-0,7490149;-0,6376399;-0,1233345;-0,2037844;-0,7325817;-0,7232946;-0,1851022;-0,1739104;-0,6421351;-0,7921342;-0,1778798;-0,1920965;-0,5513447;0,08371668;0,04806862;0,03752721;0,0331022;0,03600923;0,05341212;0,05666592;stop
0,2074165;0,03351074;-0,9398345;-0,2693817;-0,5987143;-0,2089583;-0,2055373;-0,7454075;-0,638678;-0,1290316;-0,2112578;-0,7285682;-0,7236514;-0,1912835;-0,1812544;-0,6378764;-0,7917329;-0,1861463;-0,1975389;-0,5472544;0,08360171;0,04803207;0,03748875;0,03309597;0,03593617;0,05329764;0,05666088;stop
0,2058494;0,04056516;-0,9419206;-0,2622333;-0,5990297;-0,2144046;-0,2137915;-0,7412741;-0,6401515;-0,1350096;-0,2184688;-0,7240511;-0,7243426;-0,1977966;-0,1882528;-0,6330602;-0,7916129;-0,1946213;-0,2026768;-0,5425805;0,08348744;0,04799464;0,03745168;0,03308481;0,03586172;0,05318489;0,05665828;stop
0,2037392;0,04794581;-0,9439864;-0,2551101;-0,5996687;-0,2200563;-0,2218891;-0,7367076;-0,6419424;-0,1412014;-0,2254778;-0,7191188;-0,7252732;-0,2045524;-0,1949902;-0,6277868;-0,7916813;-0,2032518;-0,2075844;-0,5374367;0,0833727;0,04795689;0,03741417;0,03306973;0,03578665;0,05307308;0,05665622;stop
0,201191;0,05557038;-0,9460057;-0,2480067;-0,6005393;-0,2258522;-0,2298599;-0,731784;-0,6439563;-0,1475506;-0,2323242;-0,713845;-0,726366;-0,2114788;-0,2015243;-0,6221393;-0,7918636;-0,2119906;-0,2123144;-0,5319159;0,08325937;0,0479195;0,03737839;0,03305291;0,03571109;0,05296209;0,0566558;stop
0,1984513;0,063821;-0,9477732;-0,241392;-0,6028846;-0,2296984;-0,237882;-0,7260724;-0,647112;-0,1521784;-0,2388944;-0,7078258;-0,7293826;-0,2151484;-0,2088499;-0,6148938;-0,7935992;-0,217239;-0,2180246;-0,5248551;0,08320992;0,04786324;0,03734703;0,03312139;0,03568986;0,05284765;0,05669319;stop
0,1954241;0,0721764;-0,9494726;-0,2347385;-0,6052357;-0,2338022;-0,2457974;-0,7201458;-0,6502891;-0,1570598;-0,2453704;-0,7016053;-0,732321;-0,2192164;-0,2159187;-0,607478;-0,7952539;-0,2228788;-0,2234887;-0,5176384;0,08315517;0,04780967;0,03731661;0,03318235;0,03566333;0,05273403;0,0567274;stop
0,1953495;0,07300481;-0,9499525;-0,2325927;-0,6028514;-0,2362868;-0,2486613;-0,7203518;-0,648926;-0,1593215;-0,2482303;-0,7013514;-0,7315852;-0,2206833;-0,2189232;-0,6067575;-0,7939227;-0,2260458;-0,224841;-0,5177229;0,08306739;0,04772963;0,03733063;0,03325247;0,0356109;0,05268339;0,05671361;stop
0,1948846;0,07447036;-0,950533;-0,2301329;-0,6008306;-0,2390761;-0,2518551;-0,7200099;-0,6479492;-0,1619236;-0,2513463;-0,7005482;-0,7311155;-0,2225896;-0,2221239;-0,6054628;-0,792802;-0,2296451;-0,226361;-0,5171936;0,08297721;0,04765074;0,03734322;0,03331857;0,03555668;0,05263077;0,05669993;stop
0,1941092;0,07643073;-0,9511878;-0,2274246;-0,599089;-0,242096;-0,2553125;-0,719234;-0,6472703;-0,1647859;-0,2546666;-0,6993083;-0,7308538;-0,2248272;-0,225483;-0,6037078;-0,7918408;-0,2335724;-0,2280185;-0,516178;0,08288575;0,047573;0,03735561;0,03338205;0,03550117;0,05257675;0,05668537;stop
0,1922913;0,07635365;-0,9512199;-0,2288561;-0,5991571;-0,2433342;-0,2538002;-0,7192948;-0,6475226;-0,1658133;-0,2533295;-0,6993175;-0,7314236;-0,2252606;-0,2241831;-0,60334;-0,7919111;-0,2343349;-0,2267661;-0,5162764;0,08281176;0,04750281;0,03731213;0,0333659;0,03547813;0,05254082;0,05668843;stop
0,1903424;0,07673164;-0,9513569;-0,2297866;-0,5992972;-0,2448721;-0,2528251;-0,7189993;-0,6479074;-0,1671703;-0,2524704;-0,6989485;-0,7320588;-0,226079;-0,2233262;-0,6025809;-0,7920086;-0,2355506;-0,2258637;-0,5159689;0,08273754;0,04743399;0,03727135;0,0333515;0,03545377;0,05250366;0,05669086;stop
0,1882881;0,07746114;-0,9515768;-0,2303233;-0,5994948;-0,2466436;-0,2522697;-0,7184239;-0,6483953;-0,1687845;-0,2519861;-0,6982824;-0,7327448;-0,2271984;-0,2228146;-0,6015145;-0,7921272;-0,2371168;-0,2252398;-0,5153422;0,08266203;0,04736369;0,03723044;0,0333375;0,03542809;0,05246598;0,0566933;stop
0,186326;0,07316083;-0,9528522;-0,2280417;-0,5955353;-0,2521437;-0,2509442;-0,7202697;-0,6451449;-0,1740288;-0,2512642;-0,7002633;-0,7295454;-0,2328149;-0,2208198;-0,6039864;-0,7891708;-0,2425806;-0,2232485;-0,5181937;0,08261974;0,0472781;0,03716833;0,03323216;0,03537045;0,05252395;0,05673234;stop
0,1842921;0,06947026;-0,9540768;-0,2257166;-0,5919027;-0,2575052;-0,2499379;-0,7217158;-0,6422259;-0,1791622;-0,2507985;-0,7018172;-0,7266245;-0,2383124;-0,2191337;-0,6059743;-0,7864273;-0,2479735;-0,221537;-0,5205409;0,08257537;0,04719337;0,03710756;0,03313069;0,03531453;0,05257671;0,05676942;stop
0,1822031;0,06625253;-0,9552616;-0,223356;-0,5885216;-0,262758;-0,2491802;-0,7228484;-0,6395633;-0,1842081;-0,2505335;-0,7030357;-0,7239158;-0,2437199;-0,2176868;-0,6075847;-0,7838461;-0,253311;-0,2200453;-0,5224933;0,08252884;0,04710839;0,03704798;0,03303211;0,03525933;0,05262605;0,05680412;stop
0,1801267;0,06362694;-0,9564905;-0,2205279;-0,5844521;-0,2686768;-0,2489822;-0,7240419;-0,6367561;-0,1895694;-0,2510602;-0,7039702;-0,7216831;-0,2481245;-0,2180174;-0,6083392;-0,781417;-0,2584682;-0,2192816;-0,5239252;0,08244005;0,04699745;0,03697521;0,0330078;0,03519672;0,05263643;0,05680919;stop
0,1780108;0,0612739;-0,9576832;-0,2177174;-0,5805786;-0,2744642;-0,2489013;-0,7250146;-0,6341245;-0,1948425;-0,2516571;-0,7046925;-0,7195814;-0,2525131;-0,2183961;-0,6088867;-0,7790902;-0,2635812;-0,218612;-0,5251214;0,08235206;0,04688696;0,03690292;0,03298089;0,03513503;0,05264676;0,05681517;stop
0,1768954;0,05848495;-0,9585479;-0,2155781;-0,5772103;-0,2788895;-0,2487013;-0,7260832;-0,6316302;-0,1988261;-0,2522588;-0,705604;-0,7175137;-0,2559008;-0,2187365;-0,6097897;-0,77644;-0,2681344;-0,2180347;-0,526978;0,08229023;0,046812;0,03683381;0,03294681;0,03505751;0,05272824;0,05683668;stop
0,1755938;0,0557375;-0,9594966;-0,2131354;-0,5738218;-0,2835888;-0,2486503;-0,7269658;-0,6291342;-0,2031192;-0,2529816;-0,7063521;-0,7154049;-0,2596419;-0,2191338;-0,6105426;-0,7737236;-0,2730317;-0,2175022;-0,5286762;0,0822293;0,04673818;0,03676419;0,03291196;0,03498071;0,05281118;0,05685813;stop
0,1742531;0,05314507;-0,9604175;-0,2107369;-0,5705633;-0,2882128;-0,2486316;-0,7277181;-0,6267603;-0,2073531;-0,2537154;-0,706969;-0,7133955;-0,2633496;-0,2195396;-0,61116;-0,7710745;-0,2778812;-0,2169999;-0,5302238;0,08216923;0,04666632;0,03669559;0,03287659;0,03490461;0,05289471;0,05688042;stop
0,1728829;0,05067251;-0,9613142;-0,2083717;-0,5673993;-0,2927775;-0,2486375;-0,7283671;-0,6244779;-0,2115402;-0,254458;-0,707481;-0,7114616;-0,2670288;-0,2199535;-0,6116689;-0,7684729;-0,2826914;-0,2165216;-0,5316516;0,08210966;0,04659424;0,03662662;0,03284066;0,03482866;0,052979;0,05690315;stop
0,1699889;0,0482243;-0,96255;-0,2056103;-0,5645373;-0,2985862;-0,2470187;-0,7287837;-0,6225605;-0,2170695;-0,2532305;-0,7079361;-0,7102691;-0,2709507;-0,2191845;-0,6116058;-0,7667909;-0,2873667;-0,2147232;-0,5323025;0,08207141;0,04650895;0,03656827;0,03285464;0,03478274;0,0530204;0,05694137;stop
0,1672106;0,0458739;-0,9637281;-0,2028912;-0,561691;-0,3042347;-0,2455627;-0,7291389;-0,6206546;-0,2224467;-0,2521741;-0,7083178;-0,7090677;-0,2748121;-0,2185369;-0,6115088;-0,7650616;-0,2920132;-0,2130638;-0,5329288;0,08203155;0,0464245;0,03650937;0,03286518;0,03473467;0,05306507;0,05697959;stop
0,1664816;0,04459304;-0,9643433;-0,2008419;-0,5592983;-0,3076028;-0,2458885;-0,7294552;-0,6188206;-0,2259315;-0,252615;-0,7086619;-0,7076077;-0,2774546;-0,219382;-0,6117041;-0,7630185;-0,2953155;-0,21358;-0,5338308;0,08198002;0,04636247;0,0364524;0,03284469;0,03469073;0,05313053;0,05700175;stop
0,1656843;0,04330111;-0,9649638;-0,1987935;-0,5569187;-0,3110108;-0,2462123;-0,7297215;-0,6170009;-0,229454;-0,2530563;-0,7089595;-0,7061481;-0,2801695;-0,2201872;-0,6118642;-0,7609646;-0,298685;-0,2140601;-0,5346948;0,0819279;0,04630152;0,0363957;0,03282264;0,03464659;0,05319718;0,0570235;stop
0,1648343;0,04200214;-0,9655858;-0,196749;-0,5545432;-0,3144517;-0,2465297;-0,7299486;-0,6151879;-0,2330078;-0,2534927;-0,7092199;-0,7046887;-0,282937;-0,2209624;-0,6119936;-0,758898;-0,3021046;-0,2145139;-0,5355284;0,08187535;0,0462402;0,03633851;0,0327994;0,03460202;0,05326494;0,05704612;stop
