T0;T1;T2;T3;I0;I1;I2;I3;M0;M1;M2;M3;R0;R1;R2;R3;P0;P1;P2;P3;thumbDistance;indexDistance;middleDistance;ringDistance;pinkyDistance;distance1;distance2;pose
-0,2035888;-0,3684627;-0,5175709;-0,7449212;0,3634207;0,2984404;-0,550235;-0,6900002;-0,1331216;0,4815765;0,5136526;-0,6975127;-0,2787085;0,5252266;0,5607053;-0,5762537;-0,3058867;0,6040912;0,475512;-0,561601;0,1045719;0,1291984;0,05282615;0,03993681;0,04093036;0,04576962;0,07704648;down
-0,1967504;-0,3632232;-0,509074;-0,7551171;0,3766879;0,2984438;-0,5400151;-0,6909568;-0,1355014;0,4884512;0,5269269;-0,6822044;-0,2788615;0,533694;0,5662181;-0,5628534;-0,3016787;0,6145336;0,4761668;-0,551909;0,1043976;0,1291276;0,05190852;0,0395021;0,04095408;0,04524984;0,07686079;down
-0,2193159;-0,3659384;-0,5242549;-0,7369851;0,3519138;0,3008121;-0,5486168;-0,696196;-0,1388203;0,4711833;0,5214961;-0,6976799;-0,2823378;0,5137056;0,5693007;-0,5764452;-0,3062711;0,5963863;0,4818396;-0,564227;0,1046633;0,1292069;0,05286716;0,04006277;0,04126685;0,04584388;0,07689591;down
-0,2388628;-0,3646243;-0,5266439;-0,7298222;0,3343502;0,2999267;-0,5477453;-0,7058537;-0,1341202;0,4624426;0,5178648;-0,707089;-0,2792838;0,5034822;0,5753993;-0,5808803;-0,3024482;0,588006;0,4891445;-0,5687808;0,1046998;0,129224;0,05436586;0,04083109;0,0418139;0,04548333;0,07636276;down
-0,2488305;-0,3624821;-0,5243778;-0,7291903;0,3276482;0,2974232;-0,5478929;-0,7099293;-0,131961;0,4575672;0,5202452;-0,7089173;-0,2798014;0,4963941;0,5849671;-0,5771634;-0,3026677;0,582139;0,4995016;-0,5656897;0,1046466;0,1293173;0,05487275;0,04066429;0,04172383;0,04558084;0,0764031;down
-0,2485857;-0,3638292;-0,5221797;-0,7301795;0,3280564;0,2967989;-0,5429155;-0,7138155;-0,1318203;0,4569874;0,525115;-0,7057198;-0,2768537;0,4980998;0,5846841;-0,5774022;-0,3019367;0,5815515;0,5023336;-0,5641748;0,1046;0,1290754;0,05451675;0,04077856;0,04154971;0,04476464;0,07652696;down
-0,2579578;-0,3600311;-0,5143054;-0,7343881;0,3301742;0,2923079;-0,5400697;-0,7168446;-0,1336748;0,4512643;0,542407;-0,6959069;-0,2742798;0,4956921;0,5953152;-0,5697892;-0,299485;0,5786191;0,514499;-0,5574942;0,1045196;0,1293434;0,05394093;0,04075478;0,0414736;0,04573289;0,07649428;down
-0,2606514;-0,357406;-0,5158496;-0,7336357;0,3303225;0,2918556;-0,5388298;-0,7178926;-0,1343321;0,4502535;0,5472229;-0,692657;-0,2746799;0,4939303;0,6002884;-0,5658956;-0,2980483;0,5780205;0,517058;-0,556517;0,1044624;0,1294944;0,05397153;0,04078722;0,04172859;0,04566796;0,07647904;down
-0,259907;-0,3559558;-0,5060119;-0,7414149;0,3340103;0,2912757;-0,5164266;-0,7327343;-0,1342892;0,4507065;0,5657187;-0,6773425;-0,2695151;0,4996062;0,6079528;-0,5551115;-0,2918978;0,5826221;0,5245225;-0,5479263;0,1043818;0,1286183;0,05263583;0,04028003;0,04140589;0,04289006;0,07679547;down
-0,2735546;-0,3578337;-0,5088938;-0,7335875;0,3180285;0,2902915;-0,5248415;-0,734255;-0,1380356;0,4370957;0,5678594;-0,6836883;-0,2710743;0,4865318;0,6112375;-0,5623118;-0,2931963;0,5723242;0,5268364;-0,5558097;0,1044961;0,1288877;0,05279881;0,04063856;0,04180262;0,04402109;0,07628461;down
-0,2909512;-0,3672343;-0,5012788;-0,7274654;0,3065594;0,2755322;-0,5244581;-0,7450149;-0,1217043;0,425237;0,5678193;-0,6942211;-0,2560688;0,4756761;0,6190014;-0,5700864;-0,2816021;0,5599965;0,5384939;-0,5631419;0,104647;0,1287924;0,05361814;0,04091943;0,04178399;0,04407585;0,076494;down
-0,2983654;-0,3810933;-0,4959324;-0,7209695;0,2961935;0,2618862;-0,5358139;-0,7460488;-0,1094624;0,4142812;0,5616481;-0,7077716;-0,2467206;0,4639758;0,6226956;-0,5797463;-0,2772683;0,5451071;0,5480222;-0,5706595;0,1044477;0,1289655;0,05440046;0,04100485;0,041503;0,04424138;0,07660535;down
-0,3132432;-0,3792659;-0,4934054;-0,7173476;0,2865686;0,257837;-0,5284153;-0,7564232;-0,1084841;0,4030163;0,574728;-0,7039154;-0,2426651;0,4545203;0,6339436;-0,5767504;-0,2744329;0,5354797;0,5611767;-0,5683564;0,1045269;0,1289054;0,05425767;0,04107164;0,04146609;0,044028;0,07689431;down
-0,3265059;-0,3867542;-0,486257;-0,7122988;0,2751273;0,2480024;-0,5406134;-0,7553391;-0,1096144;0,3830596;0,5866387;-0,705057;-0,2406783;0,4358282;0,6455014;-0,5791854;-0,2741137;0,5177203;0,5736346;-0,5725126;0,1043433;0,1293503;0,05355667;0,04069816;0,04127209;0,0458182;0,07673351;down
-0,3276975;-0,383607;-0,4927028;-0,7090164;0,2653495;0,2547861;-0,5535213;-0,7471867;-0,1171817;0,377391;0,5763419;-0,7153141;-0,2541265;0,4223234;0,6521176;-0,5760254;-0,2888789;0,5034848;0,5821198;-0,5693757;0,1040129;0,129902;0,05466951;0,04021782;0,04096828;0,04705692;0,07709665;down
-0,3115224;-0,3797907;-0,4867458;-0,7223514;0,280347;0,2654318;-0,5527341;-0,738537;-0,07774974;0,4209782;0,472353;-0,7704642;-0,2598106;0,4386032;0,6382413;-0,5768656;-0,29389;0,5166841;0,5713537;-0,5658809;0,1033769;0,1298837;0,06445977;0,04082747;0,04101745;0,04725074;0,0759253;down
-0,3091436;-0,3635729;-0,4953806;-0,7258396;0,2766344;0,2870712;-0,5494245;-0,7342999;-0,08420804;0,4335146;0,4422711;-0,7806219;-0,284484;0,4328825;0,6453705;-0,5614077;-0,3152844;0,5133327;0,5767927;-0,5517205;0,1028146;0,1299715;0,06794573;0,04026794;0,04077647;0,04681982;0,07564157;down
-0,3134505;-0,3585635;-0,4784443;-0,737748;0,2844116;0,2821825;-0,5599429;-0,7252223;-0,08742904;0,4317294;0,4604896;-0,7706592;-0,2833539;0,4348099;0,6535487;-0,5509309;-0,3130115;0,5161904;0,5846043;-0,5420418;0,1024211;0,1309178;0,06719879;0,04029934;0,04084593;0,05008721;0,0746684;down
-0,3025342;-0,3650194;-0,4817236;-0,7370051;0,2860169;0,2811779;-0,5685841;-0,7182238;-0,09825995;0,4280227;0,4755436;-0,7622335;-0,2856806;0,4354917;0,6483871;-0,5552728;-0,3154048;0,5172172;0,5778521;-0,5468938;0,1022796;0,1309624;0,06484248;0,04014882;0,04079136;0,04987978;0,07459643;down
-0,2976589;-0,3637435;-0,4742887;-0,7444061;0,2959646;0,2767161;-0,5700705;-0,7147398;-0,1013677;0,4292048;0,4960828;-0,7479372;-0,2833224;0,4419466;0,6519992;-0,5470914;-0,3122247;0,5235248;0,5799618;-0,5404462;0,1021583;0,1312633;0,06316263;0,03987618;0,04064903;0,050628;0,07457965;down
-0,2952912;-0,3666179;-0,4718587;-0,7454824;0,2964842;0,2749877;-0,5741163;-0,7119476;-0,1020695;0,4275936;0,4974125;-0,7478815;-0,283785;0,4400795;0,6528535;-0,5473377;-0,312829;0,5222208;0,5804035;-0,5408838;0,1020264;0,1313977;0,06290376;0,03972991;0,04057371;0,05108236;0,07443912;down
-0,2926878;-0,3692807;-0,4726086;-0,7447193;0,2955629;0,2739903;-0,5805997;-0,7074434;-0,1067912;0,4239939;0,5025127;-0,7458592;-0,2856247;0,4375343;0,6530256;-0,5482152;-0,315146;0,519773;0,5807131;-0,5415637;0,1019268;0,1315178;0,06213339;0,03953653;0,04043531;0,05136655;0,07447743;down
-0,291265;-0,3706519;-0,4730701;-0,7443032;0,2951373;0,2735193;-0,5839838;-0,7050138;-0,1092161;0,4221795;0,5050125;-0,7448483;-0,2866034;0,4362637;0,6530134;-0,5487316;-0,3163725;0,5185372;0,5807542;-0,5419892;0,1018743;0,1315804;0,06174198;0,0394397;0,04036606;0,05151729;0,07449291;down
-0,2914495;-0,3704236;-0,4726687;-0,7445993;0,2948799;0,2731121;-0,5851427;-0,704318;-0,11272;0,4196652;0,5127094;-0,7404758;-0,2876373;0,4347057;0,6556944;-0,5462241;-0,3171427;0,5173789;0,5829363;-0,5403008;0,1018171;0,1316451;0,06111249;0,0392689;0,04028266;0,05159627;0,0745468;down
-0,2914503;-0,3704226;-0,4726668;-0,7446007;0,2948785;0,2731102;-0,5851483;-0,7043147;-0,1127368;0,419653;0,5127464;-0,7404547;-0,2876422;0,4346981;0,6557072;-0,5462119;-0,3171462;0,5173733;0,5829468;-0,5402927;0,1018167;0,1316456;0,06110981;0,03926849;0,04028236;0,05159638;0,07454675;down
-0,2914503;-0,3704226;-0,4726668;-0,7446007;0,2948785;0,2731102;-0,5851483;-0,7043147;-0,1127368;0,419653;0,5127464;-0,7404547;-0,2876422;0,4346981;0,6557072;-0,5462119;-0,3171462;0,5173733;0,5829468;-0,5402927;0,1018167;0,1316456;0,06110981;0,03926849;0,04028236;0,05159638;0,07454675;down
-0,2888729;-0,3682585;-0,4703927;-0,7481102;0,2983183;0,2742816;-0,5855657;-0,7020603;-0,1158979;0,4210734;0,5181125;-0,7354077;-0,289811;0,4363731;0,6570824;-0,5420619;-0,3188734;0,519311;0,5840273;-0,5362354;0,1016769;0,1317957;0,06071012;0,03914839;0,04020869;0,05201347;0,07443613;down
-0,28632;-0,3662924;-0,4681103;-0,7514809;0,3016376;0,2752959;-0,5861722;-0,6997353;-0,1190259;0,4223027;0,5233527;-0,7304762;-0,2918964;0,4379023;0,6584057;-0,5380892;-0,3205465;0,521095;0,5850706;-0,532356;0,1015356;0,1319456;0,06031019;0,03902776;0,04013496;0,05243571;0,07432352;down
-0,2837894;-0,3644775;-0,4658201;-0,7547393;0,304862;0,276185;-0,586916;-0,6973599;-0,122128;0,4233801;0,5284818;-0,7256315;-0,2939171;0,4393172;0,6596848;-0,5342559;-0,3221767;0,5227587;0,5860806;-0,5286162;0,1013938;0,1320944;0,05991077;0,0389079;0,04006086;0,05286129;0,07421054;down
-0,2826271;-0,3627299;-0,4636661;-0,7573392;0,3072511;0,2764483;-0,5904427;-0,6932176;-0,1254249;0,4232144;0,5333554;-0,7215888;-0,2961301;0,43921;0,6616726;-0,5306515;-0,3238704;0,5231289;0,5876712;-0,5254395;0,1012467;0,1323689;0,0595973;0,03880265;0,04002624;0,05372087;0,0740722;down
-0,2813992;-0,3610818;-0,4615003;-0,7599027;0,3096629;0,2766308;-0,5939694;-0,6890463;-0,1286534;0,4230326;0,5381117;-0,7175847;-0,2982777;0,4391209;0,6635706;-0,5271407;-0,3255152;0,5235047;0,5891813;-0,5223489;0,1010997;0,1326351;0,05928356;0,03869776;0,03999029;0,05456987;0,07393511;down
-0,2801153;-0,3594993;-0,4593098;-0,7624503;0,3121063;0,2767476;-0,5975059;-0,6848263;-0,1318476;0,4228335;0,5427965;-0,7135826;-0,3003875;0,4390437;0,6654074;-0,5236807;-0,3271305;0,5238863;0,5906345;-0,5193071;0,1009518;0,1328954;0,05896886;0,03859206;0,03995405;0,05541288;0,07379707;down
-0,2793998;-0,3564567;-0,4575312;-0,765206;0,3145173;0,2782122;-0,5950235;-0,6852913;-0,1355772;0,423079;0,5500549;-0,7071511;-0,302348;0,440152;0,6677829;-0,518573;-0,3283669;0,525517;0,5925535;-0,5146725;0,1008648;0,1329433;0,05851626;0,03850742;0,03991067;0,05549558;0,07374367;down
-0,2786276;-0,3535588;-0,4557631;-0,7678823;0,3169042;0,2795693;-0,5928342;-0,6855369;-0,1392632;0,4232428;0,5570453;-0,7008366;-0,3042819;0,44118;0,6700499;-0,5136206;-0,3295964;0,5270586;0,594376;-0,510189;0,1007761;0,1329978;0,05807183;0,03842314;0,03986772;0,05560481;0,07368749;down
-0,2778112;-0,3507599;-0,4539975;-0,7705033;0,3192777;0,2808504;-0,5908459;-0,6856282;-0,1429333;0,4233356;0,5638447;-0,6945763;-0,3062024;0,4421479;0,6722368;-0,5087662;-0,3308254;0,5285355;0,5961279;-0,5058028;0,100686;0,1330567;0,05763437;0,03833816;0,03982492;0,05573122;0,07362903;down
-0,2735032;-0,3487678;-0,4530215;-0,7735172;0,3254155;0,2807507;-0,5922887;-0,6815262;-0,1454923;0,4260553;0,5674609;-0,6894181;-0,3076808;0,4460869;0,6713606;-0,505583;-0,3319488;0,5321673;0,5949004;-0,5026945;0,1006512;0,1332034;0,05719241;0,03823876;0,03975451;0,05620829;0,0736756;down
-0,2694137;-0,3467636;-0,451995;-0,7764482;0,3312962;0,2806456;-0,5936113;-0,6775741;-0,1481653;0,4285361;0,5711769;-0,6842229;-0,3091893;0,4497843;0,6706347;-0,5023397;-0,3330969;0,5355923;0,593838;-0,4995437;0,1006122;0,1333458;0,05675253;0,03813836;0,03968407;0,05667625;0,07371669;down
-0,2655185;-0,3447567;-0,4509361;-0,7792943;0,3369482;0,2805277;-0,5948313;-0,673755;-0,1509195;0,4308113;0,5749398;-0,6790208;-0,3107141;0,4532728;0,6700255;-0,4990655;-0,3342592;0,5388365;0,5929065;-0,4963752;0,1005713;0,1334845;0,05631774;0,03803981;0,03961471;0,05713479;0,07375392;down
-0,2638515;-0,3443962;-0,4532287;-0,7786896;0,3362902;0,2827229;-0,5962414;-0,6719173;-0,1541066;0,4303872;0,5746888;-0,6787865;-0,3138475;0,4518695;0,6694828;-0,4991059;-0,3372925;0,5376928;0,5918579;-0,4968144;0,10053;0,1334918;0,05618718;0,03796176;0,03960565;0,05710434;0,07374317;down
-0,2621591;-0,3439048;-0,4552538;-0,7782969;0,3359392;0,2847672;-0,5975822;-0,6700359;-0,1572645;0,4300416;0,5747804;-0,6782032;-0,3168558;0,4506815;0,6690273;-0,4988897;-0,340176;0,5367579;0,5909059;-0,4969926;0,1004862;0,1335068;0,05603789;0,03788278;0,03959361;0,05710621;0,07373227;down
-0,2604515;-0,3433098;-0,45707;-0,7780683;0,3358166;0,2867004;-0,5988457;-0,6681422;-0,1603863;0,4297621;0,5751161;-0,6773642;-0,3197657;0,4496585;0,6686397;-0,498476;-0,3429406;0,5359842;0,5900277;-0,496971;0,1004436;0,1335289;0,05587858;0,03780506;0,03958105;0,057129;0,07372233;down
-0,2598183;-0,3434981;-0,4560421;-0,7787998;0,3362727;0,2864484;-0,5994363;-0,6674912;-0,1612047;0,4293362;0,576969;-0,6758626;-0,3203458;0,4491926;0,669753;-0,4970267;-0,3433965;0,5358229;0,5910687;-0,495591;0,1003938;0,1335789;0,0557679;0,03774432;0,03953444;0,05724875;0,07369936;down
-0,2590872;-0,3435639;-0,4550947;-0,7795682;0,336834;0,2863025;-0,6000127;-0,6667522;-0,1621701;0,4289872;0,57884;-0,6742516;-0,3210489;0,4488033;0,6707895;-0,4955247;-0,3439602;0,535733;0,5920096;-0,4941726;0,1003439;0,133629;0,05564832;0,03768176;0,03948905;0,05737059;0,07367666;down
-0,2456528;-0,3450803;-0,4555421;-0,782979;0,3481675;0,284629;-0,6054512;-0,6566541;-0,1600191;0,4396667;0,5696122;-0,6757435;-0,3219883;0,4586393;0,6611869;-0,4988043;-0,3455228;0,5439571;0,5819853;-0,4960019;0,1003847;0,1337159;0,05565428;0,03768594;0,03941861;0,0578066;0,07367988;down
-0,2329611;-0,3463311;-0,4558743;-0,786106;0,3588567;0,2830244;-0,6104601;-0,646883;-0,1580804;0,4496899;0,5608312;-0,6769476;-0,3229469;0,4678504;0,6519998;-0,5017145;-0,3471295;0,5515898;0,5724683;-0,4975238;0,1004256;0,1338024;0,05565644;0,03768997;0,03934841;0,05824793;0,07368305;down
-0,2210958;-0,3473696;-0,4560092;-0,788991;0,3690323;0,2814032;-0,6153263;-0,6371824;-0,156371;0,4590784;0,5524946;-0,6778973;-0,3240057;0,4764436;0,6432735;-0,5042037;-0,3489954;0,5585408;0,5636293;-0,4985545;0,1004735;0,1339041;0,0556587;0,03769391;0,03926706;0,05877523;0,07368634;down
-0,209612;-0,3482297;-0,4560972;-0,7916912;0,3787863;0,27982;-0,6198245;-0,6277257;-0,1547406;0,4681002;0,5443427;-0,6786963;-0,3250386;0,4846736;0,6347383;-0,5065067;-0,3508158;0,5651724;0,5550019;-0,4994817;0,1005196;0,1340007;0,05566341;0,03769933;0,03919124;0,05928088;0,07368898;down
-0,167553;-0,3969149;-0,4264792;-0,7952988;0,3943292;0,2490136;-0,5702307;-0,6762646;-0,1010341;0,4870953;0,5391827;-0,6795678;-0,271963;0,5197557;0,6132579;-0,5289662;-0,3036258;0,5921898;0,5332083;-0,5223136;0,1010084;0,1306336;0,05356999;0,03726036;0,03838966;0,04746862;0,0749742;down
-0,129627;-0,4396262;-0,3975252;-0,794921;0,4134226;0,2282695;-0,5149046;-0,7154355;-0,05281875;0,5052531;0,5320358;-0,6773975;-0,2231122;0,5499472;0,5906174;-0,5467634;-0,2603573;0,6153669;0,511093;-0,5406677;0,1014501;0,1266014;0,0517508;0,0368754;0,03769017;0,03592458;0,07612441;down
-0,1207999;-0,4641156;-0,3818865;-0,7900423;0,425392;0,2056085;-0,4976257;-0,727417;-0,01498217;0,5121152;0,5229101;-0,6812332;-0,1868021;0,5629081;0,5794986;-0,5589465;-0,2258403;0,6267354;0,4990557;-0,5542041;0,1019654;0,1253314;0,05158082;0,03697722;0,03766141;0,03281849;0,07681416;down
-0,112371;-0,4866579;-0,3665986;-0,7849476;0,4380912;0,1853427;-0,4802005;-0,7369748;0,02040781;0,5183495;0,5133345;-0,6836559;-0,1524761;0,5745237;0,567683;-0,5695695;-0,1932908;0,6368253;0,4864644;-0,5660785;0,1024463;0,1240404;0,05140401;0,03707594;0,0376309;0,02983883;0,07746267;down
-0,1043756;-0,5074257;-0,3516962;-0,7797018;0,4512609;0,1673264;-0,4627677;-0,7444541;0,05356587;0,5240209;0,5034183;-0,6849109;-0,1199954;0,5849184;0,5553723;-0,5788206;-0,1625564;0,6457741;0,4734907;-0,5765049;0,1028971;0,1227337;0,05122566;0,03717053;0,03760033;0,0269868;0,07807485;down
-0,09732178;-0,5261478;-0,3378022;-0,77433;0,4642207;0,1521307;-0,4449725;-0,75057;0,08401839;0,5290256;0,4935797;-0,6851656;-0,08982445;0,5939674;0,543031;-0,5867298;-0,1340979;0,653523;0,4606243;-0,5854494;0,1033293;0,1213969;0,05104531;0,03726371;0,03756969;0,02422414;0,07866535;down
-0,1144981;-0,5527245;-0,3043513;-0,7673044;0,4639272;0,09357687;-0,4722038;-0,7436656;0,1226159;0,5067718;0,5028253;-0,6894307;-0,05072077;0,5809913;0,5574286;-0,5908891;-0,09508221;0,6408364;0,4744908;-0,5959421;0,1032673;0,1233624;0,05111099;0,03712746;0,03763149;0,02870909;0,07838928;down
-0,129163;-0,5769066;-0,2730346;-0,7589124;0,460268;0,04272722;-0,4893954;-0,7394729;0,1591761;0,4862465;0,5095226;-0,6918196;-0,01317563;0,5692272;0,5682325;-0,5940698;-0,0578134;0,6289585;0,4850504;-0,6048101;0,1032618;0,1246273;0,05114161;0,03701744;0,03767794;0,03182638;0,07821662;down
-0,1525053;-0,57855;-0,2842588;-0,7491456;0,434691;0,04533138;-0,4898774;-0,7543269;0,1499124;0,4648404;0,5195272;-0,7011001;-0,01931339;0,5483577;0,5818824;-0,6002867;-0,06544308;0,6100442;0,5010326;-0,6103521;0,1033512;0,1243688;0,05117497;0,03708295;0,03764274;0,03108103;0,07828934;down
-0,1734846;-0,580782;-0,2932927;-0,739307;0,4117085;0,04630189;-0,4887165;-0,7677947;0,1432133;0,4450735;0,5278245;-0,7090845;-0,02301642;0,5293173;0,5932736;-0,6060694;-0,07057452;0,5926656;0,5146252;-0,6155714;0,1034588;0,1240524;0,05118539;0,0371481;0,03760856;0,03024642;0,07839194;down
-0,1863982;-0,5832081;-0,2906054;-0,7353045;0,4026642;0,03857267;-0,4865737;-0,7743512;0,1464281;0,4347967;0,5366442;-0,7081833;-0,01757532;0,5207641;0,6020445;-0,6050109;-0,06432378;0,5849183;0,5226357;-0,6169155;0,1035337;0,1241025;0,05103322;0,03710234;0,03768478;0,03025898;0,0784393;down
-0,1982093;-0,5861301;-0,2874059;-0,7311379;0,3946449;0,03041676;-0,4839382;-0,7804705;0,1507238;0,4252287;0,5444614;-0,7071242;-0,01119655;0,5129385;0,609679;-0,6042026;-0,05720564;0,5777355;0,5294327;-0,6185874;0,1036198;0,1241095;0,05087446;0,03705739;0,03776249;0,03017583;0,07850262;down
-0,209212;-0,5894361;-0,2837404;-0,7268337;0,3873925;0,02180833;-0,4809913;-0,7861927;0,1558986;0,4161575;0,551527;-0,7059227;-0,004045926;0,5056297;0,6164646;-0,6035677;-0,04936784;0,5709324;0,5353163;-0,6205122;0,1037138;0,1240899;0,0507092;0,03701206;0,03784068;0,03003292;0,07857794;down
-0,2195808;-0,5930248;-0,2796656;-0,7224219;0,3807413;0,01278998;-0,477841;-0,7915431;0,1617785;0,4074645;0,5579938;-0,7045872;0,003723241;0,4987108;0,62258;-0,6030487;-0,040954;0,5643977;0,5404804;-0,6226228;0,1038116;0,1240507;0,05054022;0,03696664;0,03791894;0,02985;0,07865968;down
-0,225671;-0,5910041;-0,2818553;-0,7213492;0,3762326;0,01402566;-0,4755914;-0,7950252;0,1589315;0,4039557;0,5622554;-0,7038676;0,001509823;0,4950548;0,6269678;-0,6015229;-0,04294089;0,5616063;0,5445073;-0,6215034;0,1038709;0,1239518;0,0504844;0,03693826;0,03792866;0,02954075;0,07868879;down
-0,2317033;-0,5897297;-0,2832329;-0,7199388;0,3719714;0,01404846;-0,4732437;-0,7984238;0,1573196;0,4002502;0,5663481;-0,703065;0,0005884171;0,491398;0,6310947;-0,6002061;-0,04362147;0,5587277;0,5481945;-0,6208087;0,1039352;0,1238489;0,05041456;0,0369086;0,0379435;0,02922759;0,07872606;down
-0,2376235;-0,5890436;-0,283941;-0,71829;0,3679453;0,01311368;-0,4708552;-0,8017105;0,1566929;0,3964254;0,5702603;-0,7022091;0,0006813109;0,4877751;0,6349846;-0,5990576;-0,04328533;0,5558085;0,5515939;-0,6204416;0,1040036;0,1237445;0,05033752;0,03687821;0,03796153;0,0289133;0,07876913;down
-0,2343505;-0,5865441;-0,2893671;-0,7192448;0,3703426;0,01893272;-0,4719627;-0,7998372;0,1509316;0,4002918;0,5702643;-0,7012738;-0,005462132;0,4902224;0,633804;-0,5982849;-0,04946009;0,5580298;0,5503307;-0,6191062;0,1040133;0,1236982;0,05017655;0,03678777;0,03790557;0,0286541;0,07888974;down
-0,2318492;-0,5846406;-0,2938921;-0,7197702;0,3723017;0,02347445;-0,472697;-0,7983721;0,1463079;0,4033325;0,5704959;-0,7003224;-0,01033997;0,4921068;0,6329367;-0,5975913;-0,05434753;0,5597167;0,5493217;-0,6180693;0,1040289;0,1236421;0,05001848;0,03670122;0,03785652;0,02838311;0,07900703;down
-0,2299196;-0,5832111;-0,2977293;-0,7199715;0,3739441;0,02703738;-0,4731695;-0,7972109;0,1425498;0,4057539;0,5709165;-0,699355;-0,01425594;0,4935709;0,6323189;-0,5969567;-0,05826099;0,5610023;0,5485252;-0,6172538;0,10405;0,1235809;0,04986348;0,03661849;0,03781378;0,02810254;0,07912299;down
-0,2254635;-0,5825508;-0,2987407;-0,7214949;0,3768345;0,02746424;-0,4799896;-0,7917396;0,1400097;0,4086117;0,5706329;-0,6984355;-0,01698813;0,4957687;0,6308744;-0,5965922;-0,06108535;0,5633175;0,54667;-0,6165178;0,1039843;0,1239156;0,04972228;0,03655027;0,03777552;0,02885229;0,07906871;down
-0,2216722;-0,5821387;-0,2995467;-0,7226674;0,3793923;0,02751256;-0,4858417;-0,7869324;0,1379675;0,4109964;0,5705528;-0,6975073;-0,01915197;0,4976072;0,6296926;-0,5962445;-0,0633287;0,5652573;0,5450802;-0,6159232;0,1039298;0,1241954;0,0495809;0,03648157;0,03773883;0,02947249;0,07903086;down
